authid,name,orcid
57445513700,Brock-Petroshius K.,0000-0003-4714-5277
57446743100,Levy G.,0000-0002-8803-7873
57452871000,Johnson M.,
57453924000,Zhang T.,0000-0001-8525-0989
57455057300,Ramos M.C.,
57455072500,Ruddle T.,0000-0002-6375-696X
57455929500,Deng F.,
57456075000,Meiners P.,0000-0002-0022-9556
57456745900,Kuzushima S.,
57458210500,Streck H.,0000-0001-9804-7728
57458349100,Frisch L.K.,0000-0003-4451-9587
57458501200,Schreiner M.,0000-0002-5565-8147
57462384900,Huff N.R.,0000-0002-5844-9527
57463351000,Liao J.,0000-0001-9635-2753
57463600800,Szambolics J.,0000-0003-0066-9292
57464134700,Jia L.,
57464198600,Hernandez-de-Benito M.,
57464271700,Eberhardt M.,
57464320400,Firat R.,
57464385400,Hahn C.,0000-0002-6801-8827
57465129500,Zhang Y.,0000-0003-2984-9860
57465169000,Ruppert-Gomez M.R.,
57466444200,Iyer T.P.,
57466465400,Pan C.A.,
57466477000,Yakhmi S.,
57466661100,Zhang R.,0000-0002-6987-9311
57466753900,Siddiqi M.U.A.,0000-0003-0168-3029
57467216800,Gip H.,
57467309000,Li B.,0000-0002-7801-0319
57467443700,Qazi A.,0000-0002-7094-9575
57467530000,Imamverdiyeva U.,
57468617200,Gaffney M.R.,
57468729100,Lu Z.,0000-0003-2743-2017
57468743100,Lang Y.,0000-0002-7668-8142
57468920100,Adams K.H.,
57470339800,Wissing J.,
57470530700,Frangopoulou M.S.,0000-0001-9303-1313
57471342000,Galos D.R.,
57471631500,Johnson N.,0000-0003-2466-5165
57471701300,Fister A.,
57471813500,Taflinger S.,
57471975300,Moody M.E.,
57472458500,Bramah H.,0009-0004-7025-3035
57472512700,Turkenburg E.,0000-0002-8332-7820
57472945000,Gordon H.,0000-0003-4053-6419
57473190100,Soto-Tamayo L.,0000-0002-6056-0726
57473308600,Taylor N.,
57474603100,Golos A.M.,0000-0001-5803-4164
57474854100,Lomholt R.,0000-0002-5333-3234
57475457700,Borba L.,
57475805200,Yanez Ruiz A.,
57476217600,Chen Y.,
57477704300,Lu B.,
57477829300,Lems E.,
57478493200,Schmid J.W.,0000-0001-8062-1330
57478747700,Liengaard M.B.,
57478927900,Ren Y.,
57479282000,Yu J.,
57479953900,Ragland E.,0000-0002-8611-3609
57480107600,D'Alessandro F.,
57480186700,Neafie J.,0000-0001-9160-4560
57480520300,K. Hales G.,
57480750000,Shalev D.,0000-0001-5345-6894
57481530400,Borgeat Q.,0000-0002-0875-3942
57481712600,Schürmann L.,0000-0002-2444-7486
57481958200,Zhang Y.,
57482048000,Uhl A.,0000-0002-3408-9766
57482698100,Harris E.,0000-0001-5582-4734
57483592800,Westlake S.,0000-0003-1735-6057
57483614700,Kim B.,
57483897300,Wolsky A.D.,0000-0001-6784-2593
57484816000,Le H.,
57485416900,Kim K.,
57487028100,Dang P.,
57488058400,Smart E.L.,0000-0002-9950-879X
57488358200,Tate B.,0000-0002-4264-7086
57489593200,Cox L.,0000-0001-6068-0018
57490180100,Ramachandran S.S.,
57491630600,Helmers V.,
57491768100,Kroczek M.,
57500071500,Bondi T.,0000-0003-4572-0709
57503016600,Li A.,
57507462200,Paudel B.,
57517377200,Burr S.,
57518150900,Andrianova N.V.,
57525512000,Somerville J.,
57530688100,Ibrahim E.F.,
57530797800,Joly P.,0000-0002-4278-9439
57534777100,Si Z.,
57535635600,Cagigas D.,
57535858900,Wolff R.V.,0000-0003-1267-3512
57536199800,Roux B.,0009-0001-3457-6265
57536673200,Bertram I.,0000-0002-2493-7944
57537553100,Chen Y.,0000-0002-3100-9556
57538084400,Warren E.,0000-0003-3154-6068
57539231300,Nanavati J.D.,
57539551400,Liu J.,
57539734000,Szydlowski G.,
57540810500,Crespo Martínez I.,0000-0003-2600-8839
57541112600,Zang S.,
57541557400,Lombardi G.,0000-0003-4337-569X
57543727200,Lagnese K.,
57543823400,Tiihonen A.,0000-0002-6849-2940
57547799200,Khaleghimoghaddam N.,
57548681300,Molitor D.,0000-0001-9483-6121
57548894200,Lucas S.,
57549974900,Morrison K.,0000-0003-3518-7330
57552352600,Yue L.,
57552422700,Werkmeister L.,
57553648600,Ziegler J.,0000-0003-3905-7488
57554063400,Verhoeven S.,
57555175400,Leal M.M.,0000-0001-7291-7414
57555456400,Kuske J.,0000-0002-1581-9268
57555630100,Chung W.T.,
57555663400,Li G.M.,
57556994600,Liu B.,
57557030500,Zandani S.,
57557250100,Sirén R.,0000-0001-8005-2449
57557289600,Van Dijk L.,0000-0002-0909-2584
57557705100,Yuan X.,
57559110700,Casas A.,
57561431000,Rajan A.,
57562152100,Zhang H.,
57562253700,Mann E.,
57565427800,Eidgahy K.,
57566538200,Marshall R.,0000-0002-7053-5452
57566865400,Zhu W.,
57567203400,Noble B.S.,0000-0002-3949-9115
57567589600,Stocker M.,
57568558400,Baker K.,0000-0003-4154-3987
57569020200,Howells R.,
57569085100,Simon M.,0000-0003-2072-7226
57570946900,Levin J.M.,
57573033600,Lee H.,0000-0002-7240-3664
57573591900,Pratama A.J.,
57573666500,Park H.J.,0000-0003-2523-7023
57573689200,Campbell N.,
57573689300,Copfer J.,
57573719200,Tyron J.M.,
57573978000,Houtz M.,
57574002600,Ding Z.,
57574007400,Zhang Z.,
57574113000,Mernyk J.S.,
57574743000,Jozwiak A.,0000-0001-6817-9164
57575288500,Walter P.,
57575346700,Bauer V.,
57575534200,Boggs R.,
57575591900,Bako D.,
57575732800,Wuestenenk N.,0000-0001-6865-2476
57575889300,Jost T.,
57575889400,Liu S.,
57576091500,Nandan V.,0000-0002-3619-7832
57576225500,Bolliger F.,
57576320800,O'Keefe B.,
57576328300,Zhai T.,
57576623600,Engelhardt S.,
57576623700,Köstlmeier L.,
57576623800,Werner V.,
57577757600,Marquina T.,0000-0003-0313-2028
57577767600,Walk E.,
57578917300,Johnson-Rodriguez A.,
57579218000,Toyonaga K.,0009-0000-0779-3654
57580253100,Zindel Z.,0000-0002-9898-0726
57581281300,Santamaría D.,
57581289200,Hoover H.,0000-0002-7919-7867
57581376200,Shevchuk A.,
57581558400,Minich M.,
57585824600,Umeyama I.,
57588352700,Suechika K.,0009-0000-8866-4781
57593458500,Naruse G.,
57603972600,Tran D.,0000-0003-4249-9076
57604655700,Vancompernolle Vromman F.,0000-0002-4756-8467
57609511300,Ilić V.,
57609695800,Hoffmann P.,0000-0002-2001-8588
57610056300,Yang Y.,0000-0001-9478-6224
57610781600,Cao E.W.,
57616002400,Keller B.,0000-0002-2978-7957
57643531900,Sternberg H.,
57646524700,Ortiz J.M.,0000-0002-7069-4832
57647255600,Shen Y.,0000-0002-8744-8523
57651234700,Navarro J.C.,
57651784100,Savani M.M.,
57654970700,Amin M.A.S.,
57655152400,Lindner T.,
57655288000,Wahl A.,
57656579500,Garrett R.K.,0000-0001-7022-7452
57656963100,Halling A.,
57657055000,Schmid M.J.,
57657599800,Qin Z.,
57657790200,Haynes C.,
57658877300,Coisy F.,0000-0002-2812-3534
57659159300,Wright E.,0009-0003-2826-9191
57659179400,Berbée P.,
57660235000,Hatungimana W.,
57660586800,Evangelista Z.,0000-0002-6980-8281
57664838200,Welte T.M.,
57664985200,Spälti A.K.,
57664999500,Kovaleski A.P.,
57665080100,Goldrosen N.,0000-0002-6198-6593
57668133000,Song S.,
57668485200,Bito H.,
57668681400,Shiran M.,
57669420100,Suh K.,0000-0002-7029-0117
57669812700,Saito R.,
57670390600,Breen M.,
57671911200,Berry F.,0000-0001-8128-6765
57672611500,Song Q.,0009-0004-3444-9954
57672674900,Castonguay S.,0000-0001-9520-5305
57672754000,Wieland T.,0009-0007-1336-4830
57674394500,Junkermann J.,
57676393100,Robinson A.,0000-0002-7060-9714
57678534000,Schlücker F.,
57684752400,Bhaumik D.,
57684963400,Liu S.,
57686218800,Zhao X.,
57686507200,Yang I.,
57686790100,Newman C.,0000-0002-1173-9367
57686931500,Casey S.D.,0000-0001-6733-2155
57686999900,Cuevas-Molina I.,0000-0002-2576-4053
57688625700,Silverman D.,0000-0003-0098-0312
57693016300,Liu A.,
57694757000,Nakata H.,0000-0002-6300-1495
57694797400,Szászi J.,0000-0001-8862-7980
57696335900,Rathore H.,0000-0002-0628-4572
57696400000,Livingston W.,0009-0007-4860-3256
57697134800,Haggerty F.,0009-0007-8558-9991
57698175400,Shaw O.P.,0000-0002-1120-8128
57698720400,Zhu M.,0000-0001-7794-5481
57698926500,Martiniello B.,
57698979600,Niu X.,
57699617400,Fazio A.,
57699952300,Fu B.,
57700000300,Zhu J.,0000-0002-2869-824X
57700210300,Alani F.,
57700279900,Yang H.,
57701358500,Shi Y.,0009-0008-8596-586X
57701529000,Kaduma J.,
57701600500,Shi L.P.,0000-0001-8468-5526
57702053300,Mchomvu J.,
57702162500,Vicuña B.,
57702455100,Qureshi D.D.,
57702583200,Prayitno K.,
57702952000,Zhou Y.,0009-0000-8669-6368
57702967200,Ramos A.,
57704165700,Zhou S.C.,
57704408500,Hussain S.,0000-0001-8200-7561
57704794400,Yu J.,0009-0001-8981-5550
57704795500,Mespoulet R.,
57705177900,Contiero R.,
57705885300,Zhai S.,
57705912400,Dong L.,0000-0003-2468-9554
57706007000,Bosshart N.,
57709558900,Oguso A.,
57711972800,Sarwar F.,
57712434800,Primig F.,
57712955500,Byrd R.,
57713059000,Broekman M.,
57713168300,Mailhot C.,0000-0001-9852-394X
57713647200,Osgood P.N.,
57713712800,Chan Y.,
57714431600,Shu R.,
57714537600,Zha H.,0000-0002-6940-1983
57714918100,Duray H.,
57715082600,Andersen S.S.,0000-0002-7171-580X
57715234000,Kappler M.,0000-0001-7234-1216
57718333700,Lee S.,
57719529200,Sokolova A.,
57719674000,Tirolf N.,
57719821200,Mezenský Š.,
57719903200,Kao J.C.,0000-0002-2245-7939
57719958900,Jäger F.,
57719959000,Schabinger J.,
57720157000,Ahn S.,
57720252500,Anh V.N.,
57720394200,Herbel A.,
57720395800,Zhanga N.,
57720546000,Behnert J.,
57720546100,Exner S.,
57720546200,Lajic D.,
57720546300,Ogłaza T.,
57721106000,Luo Q.,
57722531800,Lotti L.,
57723789000,Bruno G.,0000-0002-2526-880X
57724416600,Midgett S.,
57724708800,Staeck R.,
57724845300,Oreský J.,
57725062600,Derempouka E.,
57725222500,Líbal M.,
57728660000,Friedrich L.,
57729176700,Kistler D.,
57730166200,Furl K.,0000-0001-7736-6973
57731913300,Kang B.,
57732341400,Hossain O.B.,
57732669400,Leicht C.,0000-0001-9822-857X
57733078300,Canavan R.,0000-0001-6701-4763
57733220000,Hameed A.,
57733264300,Zhang F.,0000-0002-9628-1817
57733271200,Pauwels I.,
57733289500,Durinck H.,
57733358500,Dalle A.,0000-0001-7905-9280
57733566500,Gomez G.R.,
57733819300,Powell K.,
57734458600,Xu L.,
57734648200,Zhang M.,
57736675900,Kagan M.,0000-0002-5937-4352
57737639700,Dione M.,
57739339600,Yuan S.,
57739451500,Colombo F.,0000-0002-4543-8044
57739723200,Koßmann J.,
57740106600,Ning J.,0000-0001-9533-6700
57741105000,Sterba M.B.,
57743311400,Liu T.,
57745504400,Zheng X.,
57747696200,Cisternas F.,0000-0002-7176-9728
57747949900,Molen A.B.M.V.D.,
57748606900,Barchetti A.,
57749859100,Song J.,0000-0002-3692-6505
57750942400,Presberger D.,
57751290800,Gao X.,
57751321100,Seitz M.,0000-0003-1139-2719
57751583600,Gotthardt K.,
57753078200,Hodge G.,
57753807800,Tian Y.,0000-0001-9956-5156
57754327200,Gonsalves N.J.,
57754426100,Tang J.L.,
57755342900,Dunham G.,0000-0001-6476-0437
57755767000,Hua W.,0000-0002-5146-5129
57756589300,Schmid C.,
57758773600,Kim S.,
57759525500,Wack M.,0000-0002-7769-5993
57759768500,Park H.,
57760473300,Qi Y.,
57761153200,Sun Y.,
57761168600,Hofmann L.,0000-0002-5455-7563
57761179600,Schmid U.K.,0000-0002-1892-002X
57761212100,Deeg F.,
57761339700,Duhaime E.P.,0000-0001-8026-4206
57761367700,Redekopp C.,
57761494700,Sun F.,0000-0001-7407-6532
57761499600,Tao R.,
57762205900,Hu X.,0000-0002-9950-9565
57762790700,Tveleneva A.,
57762791700,Liang Z.,
57762992400,Gurganus K.,
57763395500,Chalaya T.,0000-0003-3074-5786
57763744800,Zhang S.,
57764079800,Zhang S.,
57764080900,Mao H.,0000-0002-2771-0796
57764095700,Cui Z.,
57764267000,Off G.,0000-0002-3251-233X
57765460200,Straus G.,0000-0002-2741-3038
57765599500,Kondirolli F.,0000-0003-1022-3526
57765971600,Popp R.,
57766341800,Hedgecock K.,0000-0002-8667-7439
57766405400,Baykiz T.,
57766475000,Schöne J.,
57766558200,Kanagavel R.,
57767608800,Byambaa M.,
57768603600,Wang Y.,
57771908800,Burger M.N.,
57772105300,Borges Martins da Silva M.,
57773121700,Peng Q.,
57776185300,Wang Y.,
57777074600,Liang Q.,
57777101600,Calkins T.,0000-0003-4060-6480
57778515600,Bird C.C.,0000-0003-0635-7417
57778565300,Shim H.,0000-0001-5490-0897
57778841200,Bendelow A.,
57779161200,Burgstaller L.,
57780181100,Hibler S.,
57780957700,Vogel V.,
57780986300,Walters L.,0000-0002-8309-8298
57782425100,von Loessl V.,0000-0003-3139-9010
57782627900,Giang V.T.H.,
57782962900,Nhung C.T.H.,
57783354500,Stroud A.M.,
57785728100,Dobbie E.,0000-0002-5763-6531
57786712300,Lee Y.,0000-0002-1585-7651
57787057200,Xiao T.,
57787139700,Tsiakiri L.,0000-0002-5768-1770
57788798400,Gunasekaran S.,
57789775800,Chen Q.,
57789819400,Jensen M.D.,0000-0003-3175-385X
57793829100,Justus B.,
57794227500,Singh J.,0000-0002-7395-5989
57794298300,Nyambok L.O.,
57794947300,Pan S.,
57795114700,Templeton D.,
57795137100,Kapousouz E.,
57795817500,Akin T.,
57795885100,Litton E.,0000-0003-3675-0965
57796103200,Cook Lee M.,
57796609100,Virudachalam V.,0000-0001-9833-0451
57798171200,Yu J.,0000-0002-3361-8814
57798249100,Reddehase J.,
57799806800,Greene J.,
57800266600,Leone L.P.,
57802331700,Shelton A.J.,
57802692700,Weingärtner E.,0000-0001-6406-0246
57803031400,Burrola A.,
57803188000,Li K.,
57806798800,Dylong P.,0000-0002-5192-1729
57807055500,Eick A.,
57807130300,Duan C.,0000-0002-0355-4928
57807525000,Ausfelder A.,
57807679300,Li W.,
57807767100,Kalaitzandonakes M.,
57808962600,Zhou A.,
57809245200,Alexander K.,
57809966200,Shaffer S.A.,0000-0001-8444-0633
57810029600,Ripamonti J.P.,
57810151900,Jiang X.,
57810468900,Ford S.S.,
57811155800,Sheremet E.,0000-0003-3543-5488
57811460300,Whitesell C.,
57812312800,Bardy T.L.C.,0000-0002-0071-3508
57812664100,Hemesath S.,0000-0002-6076-6767
57813162500,Masorgo N.,0000-0001-6399-715X
57814024500,Lu X.,
57814038700,Takahashi Y.,0000-0003-4455-9327
57814605400,Manole E.C.,0000-0002-4005-4092
57814830900,Estrada J.L.,0000-0003-0088-2157
57815196000,Chen Z.,0009-0007-0916-7033
57816028100,Green-Riley N.,0000-0002-8444-608X
57816237400,Patterson A.L.,0000-0001-5108-4986
57816458400,Luo J.,0000-0003-0875-3413
57816499800,Fu Z.,
57816525400,Clark D.,
57816977300,Chassé P.,0000-0002-3035-6206
57818042800,Shin W.,0000-0001-6347-9897
57818384700,de la Cruz Estrada R.,
57818593900,Perez Sarmiento K.,
57818623500,Alford T.,0000-0003-1942-1334
57820351100,Neo Y.F.,
57820905100,Vitro C.,
57821277400,Løvlie A.,0000-0002-3732-9884
57821358700,Telecan M.I.,
57822280200,Shin J.Y.,
57822460900,Fölsch M.,
57822922000,Sheng Z.,
57824134800,Ahmed F.Z.,
57824230100,Murray-Browne S.,
57824230200,Arikat L.,
57824356500,Nieder J.,
57824496300,Tennor M.,
57825918800,Li N.,
57827520500,Welz R.,0000-0002-2911-2618
57827739700,Thor N.,
57827894000,Chivers K.,
57827897100,Lee K.E.,
57828030600,Walbeehm R.P.,
57828163100,Casstevens C.E.,
57828163200,Mitchell S.,
57828163300,Richardson M.,
57828291900,Falcon D.,
57828425000,Erol K.,
57828922300,Kim E.,
57830854900,Kopecký R.,
57833309500,Ludwig L.M.,0009-0007-9750-6532
57833756400,Teng J.H.,
57833773800,Shin Y.,0000-0003-2004-4652
57834202800,Sotirakopoulos P.,0000-0001-7821-2845
57835574600,Zhang A.L.,0000-0002-6837-9833
57835875700,Sun X.,
57835884700,Cen J.,
57836617100,Radojevic M.,
57837055000,Ratay C.,0000-0003-3566-7932
57838001700,Jin F.,
57840029600,Zhang Y.,
57841044700,Ashton H.B.,0000-0002-7823-2544
57841354100,Menzner J.,
57841912900,DiGia B.,0000-0003-4700-428X
57843246200,Vanwersch L.,0000-0002-8936-0357
57843369800,Sun Y.,
57843424000,Wagner E.M.,
57843935100,Cho J.J.,
57844449100,Frater H.K.,
57844707400,Christie K.E.,
57844707500,Jun C.,
57844707600,Paul T.C.,
57844743400,Thakkar S.,
57844914800,SantaMaria K.,
57844967000,Bhalla N.,
57845218300,Barales-Lopez M.,
57845679700,Jia X.,0000-0003-1593-2399
57845800100,Abdullah T.,
57846606300,Lee K.S.,0000-0003-4327-7213
57846948800,Chen Y.,
57847100500,Thomas D.M.,
57847764300,Boyd T.L.,
57847857100,Li H.,
57848847600,Bolton W.J.,0000-0003-3969-4874
57848914300,Ekholm K.,
57850434700,Lefebvre M.N.,
57851167900,Yang H.J.,
57851472700,Hawks K.,0000-0003-2718-5503
57852307100,Pañeda-Fernández I.,0000-0002-8937-1996
57854626100,Gazdag B.A.,0000-0003-0701-0423
57855977900,Lin L.T.,0000-0001-5465-8973
57856506200,Demirović M.,0000-0002-1949-9783
57856566100,Ju C.,
57858856800,Rowe E.C.,0000-0002-7493-1970
57860249400,Fumagalli E.,
57860620700,Kyeong K.,0000-0001-6984-2327
57860781400,Schmidt C.M.,
57861954300,Gupta P.,
57863476600,Ogiso W.,0000-0002-9711-1908
57865983100,Stan A.,
57868575300,Tian G.,
57868990100,Yao M.,0000-0002-7691-3688
57870170500,Luckner K.,
57870413300,Gazmararian A.F.,0000-0003-4179-3396
57871392100,Hannah M.,
57872341200,Sheng X.,
57872551200,Tang Y.T.,
57872877800,Pham V.,
57874289200,Li Z.,
57874471000,Eßer J.,0009-0000-8988-1614
57874992000,Al Dharman S.,
57875228200,Al Nassar M.,
57875349200,Ali A.,
57875349300,Alenezi M.,
57875349400,Al Otaibi S.,
57875587400,Al Qallaf Z.,
57875703700,Al Shaya A.,
57875821700,Al Bahar H.,
57875821800,Mohammad Z.,
57876138100,Gurumoorthy K.,
57878011500,Merkel P.,
57878011600,Romero C.J.,
57878169800,Miranda G.V.,
57879512600,Laterzo I.,
57879877000,Korte L.,0000-0002-1515-6441
57880285700,Song D.,
57882336400,Yang S.Y.,0009-0005-8566-5996
57883336900,Li Y.,
57884086400,Li G.,0000-0002-6193-1680
57884734500,Heusler A.,
57884940100,Hofer K.,0000-0002-2182-9059
57885450200,Preuss M.,0000-0001-8548-3803
57890636600,Nullmeier C.,0000-0002-2051-4151
57891366200,Li S.,0000-0002-0331-9987
57891715100,Hoogland K.,0000-0001-5791-0767
57891849100,Eric Johnson M.,
57892271800,Hai Z.,
57893638100,Scaduto G.,0000-0002-1368-2077
57894400200,Massie J.,
57894716900,Güler S.,0000-0002-8691-8490
57894872800,Suter M.,
57894955500,Jambrina-Canseco B.,0000-0003-1929-6297
57895366500,Flörchinger D.,0000-0002-3030-1168
57895442300,Hu P.,
57895471300,Muszyński M.,0000-0002-9306-1237
57895662100,Brundu-Gonzalez B.,
57895896000,Carr J.,
57895909800,Crabtree D.I.,0000-0001-7340-4442
57896185200,Rettenegger G.,
57896296900,Barman J.D.,
57896440000,Du K.,
57897025500,Hewitt C.,
57897243000,Hutchinson A.,
57897492100,McNealey R.L.,0000-0002-9469-9259
57897551500,Li B.,0000-0002-5536-3904
57897983200,Maki J.,
57898009800,Ben Sasson-Gordis A.,0000-0002-7011-6047
57898204400,Ghassim F.,0000-0002-6821-6516
57898908600,Hauptman A.I.,0000-0001-7785-5996
57899572000,Bjørkheim S.B.,0000-0001-5182-098X
57900992200,Power E.L.,0000-0003-0093-7576
57901370400,Fu R.,0000-0002-0367-5762
57902016200,Wang G.,0000-0001-6808-6259
57903916500,Shukla I.,
57904121900,Tariq S.,
57904126000,Zhou L.,
57904288100,Koenig R.,
57904288200,Lee-Whiting B.,
57904533500,Montoro M.,
57904535400,Mateti N.,
57904933500,Mangla A.,
57904959200,Balezina M.,0000-0003-3253-7868
57905085700,Hunter A.,
57908137500,Hartwig J.,0000-0002-5336-6853
57908577600,Xiao J.,
57909084500,Wang C.,
57909200800,Xian J.,
57909409900,Li S.,
57909833100,Zou S.,
57910886200,Jeon G.,
57911083200,Jung S.,
57911689200,Kaaua D.,0000-0002-2463-3422
57911972100,Kim B.,
57912021700,Wang Y.,
57912074500,Boo S.,
57912074600,Park J.,
57912284700,Hong J.,
57912284800,Jo J.,
57912637300,Landon L.,
57913843400,Nicholson D.A.,
57914202800,Thomas J.P.,0000-0002-5939-5559
57914333000,Ma B.,
57914929300,Thai M.L.,0000-0001-7390-8907
57915473700,Najam R.,0000-0002-2943-545X
57915601500,Anderson K.B.,
57916142500,Aziz N.I.A.,
57917555700,Wang C.W.,
57918252700,Seungeun Lee C.,
57919110500,Ollroge R.,0000-0002-9176-852X
57919229900,Hoogendoorn P.,
57919856600,Hall M.,
57920205800,Zhang M.,
57923125700,Van Loon V.,0009-0008-6509-9642
57923983700,Jansen E.,
57924010300,Keyes A.,0000-0002-2605-8687
57924813800,Welsh B.,0000-0001-7909-3710
57925001100,Cho Y.,0000-0001-7696-6870
57925103900,Elia E.,0000-0002-5629-6694
57925501900,Evans J.,
57926109300,Taylor S.,
57926604600,Tang Y.,0000-0003-3820-0529
57926709000,Paolini D.,
57927947200,Moore M.E.,
57928263800,Smith K.E.,
57929923400,Seong S.K.,
57930175800,Philipps G.,0000-0002-5169-5581
57930242000,Money V.,0000-0001-6411-1912
57930718800,Qiu S.,
57930971200,Harper S.,
57931158000,Li S.,
57931558200,Otmani I.,0000-0001-8463-944X
57931597200,Wirth O.,
57932436500,Schüler R.,
57934562800,Koster F.,
57934936300,Dinh J.M.,0000-0003-4847-6449
57936094500,Suherman A.,
57936258500,Xue S.,
57936460200,Brison N.,
57936675700,Wu Z.,
57937775200,Adair J.,0009-0002-6311-9669
57938008200,Liu G.,0000-0002-7309-9801
57939526000,Adere T.H.,
57940498100,Kim T.,
57940652300,Davidson R.,
57941235300,Stephens E.,
57941525500,Ruggles P.R.,
57941619900,Cirksena F.,0000-0001-7851-9118
57942079500,Ruprecht S.,
57942130700,Patel K.,
57943270100,Strauss J.,
57943295300,Cardelli A.,
57943713200,Ellis D.M.,0000-0002-9888-1613
57944899700,Waterbury C.J.,
57945021600,Zhou L.,0009-0000-3333-5198
57946263200,Jeong M.J.,
57947414800,Khan S.,0000-0001-5023-2211
57948135000,Bristol M.,
57948514900,Harris B.N.,0000-0002-1895-1205
57948634200,Pulk K.,
57949101300,Tulepbayev E.,
57949204900,Wilson N.E.,0000-0003-1930-156X
57949684700,Forke A.,
57949890900,Liu Y.,
57949935900,Kidd L.,
57950313100,Öztürk S.,0000-0002-8227-6486
57950475800,Means K.K.,
57950595700,Fuerte-Celis M.d.P.,
57950674800,Mitchell K.,
57950698400,Yu H.,0000-0002-5276-2694
57950945300,Bernaerts K.,0000-0002-3380-6639
57951245100,Stocker S.,0000-0001-5069-8898
57952240700,Çakin B.,0000-0003-2859-4317
57952417300,Asare B.,0000-0001-8855-7687
57952558700,McLaughlin P.,0000-0001-8837-4151
57952620000,Liu J.,
57952666900,Bua R.T.,0000-0003-3264-5228
57954782700,Hall T.,0009-0001-8012-4104
57955146900,Wan J.,
57955267000,Sung Y.H.,
57955276300,Chen Z.,0000-0002-6600-8246
57955364300,Zheng G.,
57955743100,Østergaard-Nielsen M.R.,
57955744700,Hansen P.,0000-0002-0563-4622
57956040500,Li W.,
57956366100,Miller R.,
57956529200,Wang C.,0000-0001-8620-0465
57956546000,Yang G.,0000-0002-9327-6473
57956919000,Ventura I.M.,
57959226600,Hamel J.F.,
57959877600,Wang H.,
57960314900,Ishaq M.,
57962505600,Gleser S.H.,
57962864300,Fabella M.,0000-0002-8047-776X
57963789600,Hedberg Rundgren E.,
57966248900,Clark S.,
57966888500,Esposito G.,
57967720600,Hawa S.,
57968270900,Eddy C.,
57968422300,Case C.,
57969051300,Kajaria S.,
57969971400,Yang X.,0000-0002-2529-7694
57970221800,Sharma S.,
57971064500,Qiu X.,
57971592300,Lingier L.,
57971622800,Jiwen Song L.,
57972097400,Prochaska S.,
57973351600,Aspide A.,0000-0001-6013-7445
57973589000,Ramos M.,
57973728200,Kettering K.,
57973784500,Bailey D.D.,
57973787800,Otero-Asmar Y.,
57976241200,Yuan R.,0009-0002-5667-2300
57979374800,Choque Pomasunco C.,
57979378900,Platzman P.B.,0000-0002-8004-1608
57980665600,Vanderwilden E.,0000-0002-1109-0211
57981686000,Stoetzer L.S.,
57981764900,Gao S.,0000-0001-9234-8730
57983476100,Zeid N.,
57983761100,Ryczko K.,0000-0002-9673-2489
57984454500,Ji J.,
57985218800,Simon D.M.,
57985281900,Shang P.,
57985304000,Yang Y.,
57986548100,Galdikiene L.,0000-0003-4758-8588
57987149700,Belguise M.,
57987447300,Cho I.H.,
57989729300,Wei Y.,
57990114800,Sako T.,
57991104400,Liu R.,
57991390400,Deluna M.D.,
57992142500,AbdelNabi M.,
57992270800,Wanas K.,
57992552600,Kumar S.,
57992798400,Sun Y.,
57993935700,Li Z.,
57994801600,Utzinger C.,0009-0008-7166-4150
57998124600,Kalra A.,
57998518500,Frese J.,0000-0002-5871-997X
57998771400,Van Bergen I.J.W.,0000-0002-0617-5421
57998988700,Schuetz J.,0000-0002-1989-5284
57999866600,Baginski R.,
57999993500,McGraw J.,
58000309000,Wunderlich P.,0000-0002-6707-3672
58000389400,Chang C.Y.,
58000599200,Kucznerowicz M.,
58000714200,Putri P.,0000-0001-7170-3123
58001132300,Duan W.,0000-0002-2541-888X
58002898900,Yang L.,
58003025800,Sun C.,
58003069900,Zhou H.,
58003452400,Kühn J.,
58003459300,Yanore L.,0000-0002-6839-1779
58003480500,Kovács R.,0000-0003-3110-4462
58009978700,Baker M.,
58011218400,Tuka A.,
58017039200,Jäger J.,0000-0002-1030-7327
58017080600,Gilsanz-Gómez C.,
58017404200,Zhu H.,
58017658500,Tang R.,0009-0009-9913-9603
58017666600,Kang T.,
58017789800,Cepeda-Francese C.A.,
58018241900,Olvermann M.,0000-0001-7063-930X
58018327500,Kong L.,0000-0002-6061-7251
58018327600,Chen Q.,
58018944200,Snow D.,0000-0003-3202-5950
58019411000,Bailey A.,
58019683200,Zhai H.,0000-0002-8220-2006
58020495900,Philipp M.F.,0000-0001-7932-8444
58020949800,Wardhani I.S.,
58021210500,Thomas A.,
58021210600,Banerjee A.,
58021865800,Templeton D.,0000-0003-0217-2888
58022077400,Lee S.,
58022518700,Rae K.,
58023308100,Franco T.P.,
58023361300,Bowen T.,
58024810000,Scheuer L.J.,0000-0002-8529-3257
58026012300,Ramos V.J.,0000-0002-9709-4183
58027461600,Park J.H.,
58028023300,Yang B.,
58029169100,Sundquist D.,0000-0001-6428-6835
58029729600,Voronin Y.,0000-0003-2630-5868
58029843100,Zamana F.,0000-0003-4883-5392
58029984600,Mazzucchelli O.,
58030464800,Rottmann M.,
58030532400,Wei Z.,
58030662700,Skinner I.W.,0000-0003-2391-4377
58031436300,Su L.,0000-0003-2562-5106
58032168500,Camargo J.,
58032374500,Nguy J.,
58032449200,Merrolla J.,
58032784500,Li X.,0000-0002-4796-1189
58033612800,Schmidt C.,
