authid,name,current_published_count,current_raw_frozen_byline_count,current_raw_harmonized_byline_count,count_difference_from_old_local_filter,count_difference_from_byline_enrichment,total_raw_minus_published
57301125800,Rahman K.W.,1,1,1,0,0,0
57301154800,Kaufmann L.,1,1,1,0,0,0
57301175000,Crabtree K.,1,1,1,0,0,0
57301451800,Kim S.,1,1,1,0,0,0
57302201900,Etienne T.W.,1,1,1,0,0,0
57304299200,Yamada T.,1,1,1,0,0,0
57310868400,Arias S.B.,1,1,1,0,0,0
57312879500,Algarra D.,1,1,1,0,0,0
57313049900,Ferrer S.,1,1,1,0,0,0
57313067300,Subramanian A.,1,1,1,0,0,0
57314312900,Clark-Darby O.,1,1,1,0,0,0
57315128800,Miao G.,0,1,1,1,0,1
57316160200,Ko I.,2,2,2,0,0,0
57316432500,Riemer O.,1,1,1,0,0,0
57316433500,Lewis A.,1,1,1,0,0,0
57318020500,Hernández-Colón I.R.,0,1,1,1,0,1
57318177100,Zheng J.,1,1,1,0,0,0
57318289300,Nava J.,0,1,1,1,0,1
57320301900,Zhao J.,1,1,1,0,0,0
57322117900,Krisnanto D.,1,1,1,0,0,0
57322829900,Gundersen C.D.,1,1,1,0,0,0
57323819000,Gallivan N.P.,1,1,1,0,0,0
57328383600,Koch H.,1,1,1,0,0,0
57328630400,Muroga K.,1,1,1,0,0,0
57329758200,Kim E.,1,1,1,0,0,0
57330556200,Gonzalez C.,1,1,1,0,0,0
57330802800,Jensen A.V.,1,1,1,0,0,0
57331924300,Majnemer J.,1,1,1,0,0,0
57332399500,Arsenault A.C.,2,2,2,0,0,0
57336744500,Kasak-Gliboff H.,1,1,1,0,0,0
57339565500,Karpa D.,3,3,3,0,0,0
57339828600,Wathuge A.,1,1,1,0,0,0
57343176900,Chang C.H.,1,1,1,0,0,0
57343223000,Rouvroye L.,1,1,1,0,0,0
57347463900,English J.,1,1,1,0,0,0
57347691600,Mejía Bonifazi G.,1,1,1,0,0,0
57348468700,Evrard E.,1,1,1,0,0,0
57351847000,Görsch R.,1,1,1,0,0,0
57352535900,Siskind S.R.,1,1,1,0,0,0
57354178300,Fritz M.,1,1,1,0,0,0
57354725400,Santoro L.R.,1,1,1,0,0,0
57356615700,Liu Y.,1,1,1,0,0,0
57357377300,de León E.,1,1,1,0,0,0
57357542200,Wittenberg C.,3,3,3,0,0,0
57357800500,Thompson A.I.,1,1,1,0,0,0
57358934400,Grant M.D.,1,1,1,0,0,0
57360185000,Büchau S.,1,1,1,0,0,0
57360869600,Hasselhorn F.,1,1,1,0,0,0
57361749800,Tuggle B.,1,1,1,0,0,0
57362064000,Jackl H.M.,1,1,1,0,0,0
57365858700,Nelson V.,1,1,1,0,0,0
57366290600,Cagle S.M.,1,1,1,0,0,0
57368650600,Ayalon L.,1,1,1,0,0,0
57372405700,Plesz B.,1,1,1,0,0,0
57375722600,Fehl A.G.,1,1,1,0,0,0
57376280700,Khan J.,1,1,1,0,0,0
57376423900,Kim T.,1,1,1,0,0,0
57377847700,Tao L.,2,2,2,0,0,0
57381727900,Bergeron-Boutin O.,1,1,1,0,0,0
57382433400,Allen L.G.,1,1,1,0,0,0
57384593100,Ng A.S.Y.,1,1,1,0,0,0
57386478000,Blackington C.,1,1,1,0,0,0
57388418800,Babbar K.,1,1,1,0,0,0
57388930200,Sczepanski R.,1,1,1,0,0,0
57393059300,Mohajerzad H.,1,1,1,0,0,0
57393572000,Konstantinidou E.,1,1,1,0,0,0
57394445200,Ostermann-Miyashita E.F.,2,2,2,0,0,0
57394549000,Gonzalez S.,1,1,1,0,0,0
57397763000,Miller A.N.,1,1,1,0,0,0
57402052100,Chew I.,1,1,1,0,0,0
57402169600,Carvacho P.,1,1,1,0,0,0
57402831100,De Mulder A.,1,1,1,0,0,0
57404133900,Steenwegen J.,1,1,1,0,0,0
57405288700,Sun Z.,1,1,1,0,0,0
57405502700,Lühring J.,1,1,1,0,0,0
57409400900,Braut B.,1,1,1,0,0,0
57410207500,Santoro F.,1,1,1,0,0,0
57411723500,Han S.,1,1,1,0,0,0
57411780700,Ioannidis N.,1,1,1,0,0,0
57418601700,Bachmann E.,1,1,1,0,0,0
57418749300,Leonte K.G.,1,1,1,0,0,0
57418932900,Gouniai J.M.,1,1,1,0,0,0
57420940500,Piper C.,1,1,1,0,0,0
57423298600,Ishima H.,1,1,1,0,0,0
57425352800,Bordeleau J.N.,1,1,1,0,0,0
57425382400,Suiter E.,1,1,1,0,0,0
57426641200,Li J.,2,2,2,0,0,0
57426785500,Pratap C.,1,1,1,0,0,0
57427253400,Caton C.,2,2,2,0,0,0
57427821300,Speach M.E.P.,1,1,1,0,0,0
57429221600,Armstrong B.,1,1,1,0,0,0
57429677500,van den Hoogen E.,1,1,1,0,0,0
57430900400,Lythgoe T.,1,1,1,0,0,0
57431100500,Van D.S.,1,1,1,0,0,0
57431487700,Hollands L.,1,1,1,0,0,0
57432843500,Rhee K.,1,1,1,0,0,0
57433326000,Liu S.,1,1,1,0,0,0
57433834900,Kurtaliqi F.,1,1,1,0,0,0
57435962400,Brinkman N.,1,1,1,0,0,0
57437610600,Bauer F.,1,1,1,0,0,0
57440715200,Lane E.A.,1,1,1,0,0,0
57440831600,Lyu X.,1,1,1,0,0,0
57441221400,Dang N.B.,0,1,1,1,0,1
57441721500,Torres R.S.,1,1,1,0,0,0
57442651300,Phillips J.,1,1,1,0,0,0
57445391200,O’Guinn B.J.,1,1,1,0,0,0
57445513700,Brock-Petroshius K.,1,1,1,0,0,0
57453924000,Zhang T.,2,2,2,0,0,0
57455057300,Ramos M.C.,1,1,1,0,0,0
57455072500,Ruddle T.,1,1,1,0,0,0
57456075000,Meiners P.,1,1,1,0,0,0
57456745900,Kuzushima S.,2,2,2,0,0,0
57458210500,Streck H.,1,1,1,0,0,0
57458349100,Frisch L.K.,1,1,1,0,0,0
57463351000,Liao J.,1,1,1,0,0,0
57464198600,Hernandez-de-Benito M.,1,1,1,0,0,0
57464271700,Eberhardt M.,1,1,1,0,0,0
57464385400,Hahn C.,1,1,1,0,0,0
57465129500,Zhang Y.,1,1,1,0,0,0
57465169000,Ruppert-Gomez M.R.,1,1,1,0,0,0
57466465400,Pan C.A.,1,1,1,0,0,0
57467530000,Imamverdiyeva U.,1,1,1,0,0,0
57468617200,Gaffney M.R.,1,1,1,0,0,0
57468743100,Lang Y.,1,1,1,0,0,0
57471342000,Galos D.R.,2,2,2,0,0,0
57471701300,Fister A.,1,1,1,0,0,0
57471813500,Taflinger S.,0,1,1,1,0,1
57471975300,Moody M.E.,1,1,1,0,0,0
57472458500,Bramah H.,1,1,1,0,0,0
57472512700,Turkenburg E.,1,1,1,0,0,0
57473190100,Soto-Tamayo L.,1,1,1,0,0,0
57473308600,Taylor N.,1,1,1,0,0,0
57474603100,Golos A.M.,1,1,1,0,0,0
57474854100,Lomholt R.,1,1,1,0,0,0
57477704300,Lu B.,1,1,1,0,0,0
57477829300,Lems E.,1,1,1,0,0,0
57478747700,Liengaard M.B.,1,1,1,0,0,0
57479953900,Ragland E.,0,1,1,1,0,1
57480520300,K. Hales G.,1,1,1,0,0,0
57480750000,Shalev D.,1,1,1,0,0,0
57481530400,Borgeat Q.,1,1,1,0,0,0
57481712600,Schürmann L.,1,1,1,0,0,0
57481958200,Zhang Y.,1,1,1,0,0,0
57482048000,Uhl A.,1,1,1,0,0,0
57482698100,Harris E.,1,1,1,0,0,0
57483592800,Westlake S.,1,1,1,0,0,0
57483897300,Wolsky A.D.,1,1,1,0,0,0
57485416900,Kim K.,1,1,1,0,0,0
57488058400,Smart E.L.,1,1,1,0,0,0
57488358200,Tate B.,1,1,1,0,0,0
57489593200,Cox L.,1,1,1,0,0,0
57491768100,Kroczek M.,2,2,2,0,0,0
57500071500,Bondi T.,1,1,1,0,0,0
57507462200,Paudel B.,0,1,1,1,0,1
57530797800,Joly P.,1,1,1,0,0,0
57536673200,Bertram I.,1,1,1,0,0,0
57537553100,Chen Y.,1,1,1,0,0,0
57538084400,Warren E.,1,1,1,0,0,0
57539551400,Liu J.,1,1,1,0,0,0
57539734000,Szydlowski G.,1,1,1,0,0,0
57541557400,Lombardi G.,1,1,1,0,0,0
57543823400,Tiihonen A.,1,1,1,0,0,0
57549974900,Morrison K.,2,2,2,0,0,0
57552352600,Yue L.,1,1,1,0,0,0
57552422700,Werkmeister L.,1,1,1,0,0,0
57553648600,Ziegler J.,4,4,4,0,0,0
57555175400,Leal M.M.,2,2,2,0,0,0
57555663400,Li G.M.,1,1,1,0,0,0
57557289600,Van Dijk L.,1,1,1,0,0,0
57561431000,Rajan A.,1,1,1,0,0,0
57565427800,Eidgahy K.,1,1,1,0,0,0
57566538200,Marshall R.,1,1,1,0,0,0
57567203400,Noble B.S.,2,2,2,0,0,0
57568558400,Baker K.P.,3,3,3,0,0,0
57569085100,Simon M.,1,1,1,0,0,0
57573591900,Pratama A.J.,1,1,1,0,0,0
57573666500,Park H.J.,1,1,1,0,0,0
57573689200,Campbell N.,1,1,1,0,0,0
57573719200,Tyron J.M.,1,1,1,0,0,0
57573978000,Houtz M.,1,1,1,0,0,0
57574743000,Jozwiak A.,1,1,1,0,0,0
57575732800,Wuestenenk N.,1,1,1,0,0,0
57576091500,Nandan V.,1,1,1,0,0,0
57576328300,Zhai T.,1,1,1,0,0,0
57577757600,Marquina T.,1,1,1,0,0,0
57577767600,Walk E.,2,2,2,0,0,0
57579218000,Toyonaga K.,1,1,1,0,0,0
57580253100,Zindel Z.,1,1,1,0,0,0
57581281300,Santamaría D.,1,1,1,0,0,0
57581289200,Hoover H.,1,1,1,0,0,0
57588352700,Suechika K.,2,2,2,0,0,0
57604655700,Vancompernolle Vromman F.,1,1,1,0,0,0
57609695800,Hoffmann P.,1,1,1,0,0,0
57610056300,Yang Y.,1,1,1,0,0,0
57643531900,Sternberg H.,1,1,1,0,0,0
57647255600,Shen Y.,1,1,1,0,0,0
57651234700,Navarro J.C.,1,1,1,0,0,0
57651784100,Savani M.M.,4,4,4,0,0,0
57655152400,Lindner T.,1,1,1,0,0,0
57655288000,Wahl A.,1,1,1,0,0,0
57656579500,Garrett R.K.,1,1,1,0,0,0
57656963100,Halling A.,4,4,4,0,0,0
57657599800,Qin Z.,1,1,1,0,0,0
57657790200,Haynes C.,1,1,1,0,0,0
57658877300,Coisy F.,1,1,1,0,0,0
57659159300,Wright E.,1,1,1,0,0,0
57659179400,Berbée P.,1,1,1,0,0,0
57664985200,Spälti A.K.,1,1,1,0,0,0
57665080100,Goldrosen N.,2,2,2,0,0,0
57668133000,Song S.,1,1,1,0,0,0
57668681400,Shiran M.,1,1,1,0,0,0
57669420100,Suh K.,1,1,1,0,0,0
57672611500,Song Q.,1,1,1,0,0,0
57672674900,Castonguay S.,1,1,1,0,0,0
57672754000,Wieland T.,1,1,1,0,0,0
57674394500,Junkermann J.,1,1,1,0,0,0
57684752400,Bhaumik D.,1,1,1,0,0,0
57686218800,Zhao X.,1,1,1,0,0,0
57686507200,Yang I.,1,1,1,0,0,0
57686999900,Cuevas-Molina I.,1,1,1,0,0,0
57688625700,Silverman D.,3,3,3,0,0,0
57693016300,Liu A.,1,1,1,0,0,0
57694797400,Szászi J.,1,1,1,0,0,0
57696335900,Rathore H.,1,1,1,0,0,0
57696400000,Livingston W.,1,1,1,0,0,0
57699617400,Fazio A.,1,1,1,0,0,0
57700279900,Yang H.,1,1,1,0,0,0
57701358500,Shi Y.,0,1,1,1,0,1
57701600500,Shi L.P.,2,2,2,0,0,0
57702162500,Vicuña B.,1,1,1,0,0,0
57702583200,Prayitno K.,1,1,1,0,0,0
57702952000,Zhou Y.,0,1,1,1,0,1
57702967200,Ramos A.,1,1,1,0,0,0
57704794400,Yu J.,0,1,1,1,0,1
57705912400,Dong L.,1,1,1,0,0,0
57709558900,Oguso A.,1,1,1,0,0,0
57711972800,Sarwar F.,1,1,1,0,0,0
57712434800,Primig F.,1,1,1,0,0,0
57713168300,Mailhot C.,2,2,2,0,0,0
57713647200,Osgood P.N.,1,1,1,0,0,0
57713712800,Chan Y.,1,1,1,0,0,0
57714537600,Zha H.,1,1,1,0,0,0
57715082600,Andersen S.S.,1,1,1,0,0,0
57715234000,Kappler M.,2,2,2,0,0,0
57719903200,Kao J.C.,1,1,1,0,0,0
57719958900,Jäger F.,1,1,1,0,0,0
57720395800,Zhanga N.,1,1,1,0,0,0
57722531800,Lotti L.,1,1,1,0,0,0
57723789000,Bruno G.,1,1,1,0,0,0
57724845300,Oreský J.,1,1,1,0,0,0
57728660000,Friedrich L.,1,1,1,0,0,0
57730166200,Furl K.,1,1,1,0,0,0
57731913300,Kang B.,1,1,1,0,0,0
57732669400,Leicht C.,1,1,1,0,0,0
57733358500,Dalle A.,1,1,1,0,0,0
57734458600,Xu L.,1,1,1,0,0,0
57736675900,Kagan M.,1,1,1,0,0,0
57739339600,Yuan S.,1,1,1,0,0,0
57739451500,Colombo F.,1,1,1,0,0,0
57741105000,Sterba M.B.,1,1,1,0,0,0
57748606900,Barchetti A.,1,1,1,0,0,0
57749859100,Song J.,2,2,2,0,0,0
57750942400,Presberger D.,1,1,1,0,0,0
57751321100,Seitz M.,1,1,1,0,0,0
57753078200,Hodge G.,1,1,1,0,0,0
57753807800,Tian Y.,1,1,1,0,0,0
57754426100,Tang J.L.,1,1,1,0,0,0
57755767000,Hua W.,1,1,1,0,0,0
57759525500,Wack M.,2,2,2,0,0,0
57761179600,Schmid U.K.,1,1,1,0,0,0
57761212100,Deeg F.,1,1,1,0,0,0
57761339700,Duhaime E.P.,1,1,1,0,0,0
57761499600,Tao R.,1,1,1,0,0,0
57763395500,Chalaya T.,1,1,1,0,0,0
57764079800,Zhang S.,1,1,1,0,0,0
57764267000,Off G.,2,2,2,0,0,0
57766341800,Hedgecock K.,2,2,2,0,0,0
57766405400,Baykiz T.,1,1,1,0,0,0
57768603600,Wang Y.,1,1,1,0,0,0
57771908800,Burger M.N.,1,1,1,0,0,0
57772105300,Borges Martins da Silva M.,1,1,1,0,0,0
57778515600,Bird C.C.,1,1,1,0,0,0
57778565300,Shim H.,1,1,1,0,0,0
57779161200,Burgstaller L.,0,1,1,1,0,1
57785728100,Dobbie E.,1,1,1,0,0,0
57787057200,Xiao T.,1,1,1,0,0,0
57787139700,Tsiakiri L.,1,1,1,0,0,0
57789775800,Chen Q.,1,1,1,0,0,0
57793829100,Justus B.,1,1,1,0,0,0
57794227500,Singh J.,1,1,1,0,0,0
57794298300,Nyambok L.O.,1,1,1,0,0,0
57795114700,Templeton D.,2,2,2,0,0,0
57795817500,Akin T.,1,1,1,0,0,0
57796103200,Cook Lee M.,1,1,1,0,0,0
57796609100,Virudachalam V.,1,1,1,0,0,0
57802331700,Shelton A.J.,1,1,1,0,0,0
57803031400,Burrola A.,1,1,1,0,0,0
57806798800,Dylong P.,2,2,2,0,0,0
57807767100,Kalaitzandonakes M.,0,1,1,1,0,1
57809245200,Alexander K.,1,1,1,0,0,0
57809966200,Shaffer S.A.,1,1,1,0,0,0
57810029600,Ripamonti J.P.,1,1,1,0,0,0
57810468900,Ford S.S.,1,1,1,0,0,0
57812664100,Hemesath S.,1,1,1,0,0,0
57814024500,Lu X.,1,1,1,0,0,0
57815196000,Chen Z.,1,1,1,0,0,0
57816028100,Green-Riley N.,1,1,1,0,0,0
57816237400,Patterson A.L.,1,1,1,0,0,0
57816458400,Luo J.,1,1,1,0,0,0
57816499800,Fu Z.,1,1,1,0,0,0
57816977300,Chassé P.,1,1,1,0,0,0
57820905100,Vitro C.,2,2,2,0,0,0
57821277400,Gabriel Løvlie A.,1,1,1,0,0,0
57821358700,Telecan M.I.,1,1,1,0,0,0
57822460900,Fölsch M.,1,1,1,0,0,0
57825918800,Li N.,1,1,1,0,0,0
57827520500,Welz R.,1,1,1,0,0,0
57827739700,Thor N.,1,1,1,0,0,0
57828922300,Kim E.,3,3,3,0,0,0
57833773800,Shin Y.,1,1,1,0,0,0
57834202800,Sotirakopoulos P.,1,1,1,0,0,0
57835574600,Zhang A.L.,1,1,1,0,0,0
57835875700,Sun X.,1,1,1,0,0,0
57836617100,Radojevic M.,2,2,2,0,0,0
57837055000,Ratay C.,1,1,1,0,0,0
57840029600,Zhang Y.,1,1,1,0,0,0
57843424000,Wagner E.M.,1,1,1,0,0,0
57844914800,SantaMaria K.,1,1,1,0,0,0
57845679700,Jia X.,1,1,1,0,0,0
57845800100,Abdullah T.,1,1,1,0,0,0
57846606300,Lee K.S.,2,2,2,0,0,0
57846948800,Chen Y.,0,1,1,1,0,1
57847100500,Thomas D.M.,1,1,1,0,0,0
57847764300,Boyd T.L.,1,1,1,0,0,0
57847857100,Li H.,1,1,1,0,0,0
57848914300,Ekholm K.,1,1,1,0,0,0
57851167900,Yang H.J.,1,1,1,0,0,0
57851472700,Hawks K.,1,1,1,0,0,0
57852307100,Pañeda-Fernández I.,2,2,2,0,0,0
57856506200,Demirović M.,1,1,1,0,0,0
57856566100,Ju C.,1,1,1,0,0,0
57860249400,Fumagalli E.,1,1,1,0,0,0
57860620700,Kyeong K.,1,1,1,0,0,0
57860781400,Schmidt C.M.,1,1,1,0,0,0
57861954300,Gupta P.,1,1,1,0,0,0
57865983100,Stan A.,1,1,1,0,0,0
57868575300,Tian G.,1,1,1,0,0,0
57868990100,Yao M.,1,1,1,0,0,0
57870413300,Gazmararian A.F.,2,2,2,0,0,0
57872341200,Sheng X.,1,1,1,0,0,0
57874471000,Eßer J.,1,1,1,0,0,0
57876138100,Gurumoorthy K.,0,1,1,1,0,1
57879877000,Korte L.,1,1,1,0,0,0
57880285700,Song D.,1,1,1,0,0,0
57883336900,Li Y.,1,1,1,0,0,0
57884734500,Heusler A.,1,1,1,0,0,0
57884940100,Hofer K.,1,1,1,0,0,0
57885450200,Preuss M.,1,1,1,0,0,0
57891366200,Li S.,1,1,1,0,0,0
57891715100,Hoogland K.,1,1,1,0,0,0
57892271800,Hai Z.,1,1,1,0,0,0
57894716900,Güler S.,1,1,1,0,0,0
57895366500,Flörchinger D.,1,1,1,0,0,0
57895471300,Muszyński M.,1,1,1,0,0,0
57895896000,Carr J.,1,1,1,0,0,0
57896296900,Barman J.D.,1,1,1,0,0,0
57897243000,Hutchinson A.,1,1,1,0,0,0
57897492100,McNealey R.L.,1,1,1,0,0,0
57897551500,Li B.,1,1,1,0,0,0
57898009800,Ben Sasson-Gordis A.,1,1,1,0,0,0
57898204400,Ghassim F.,5,5,5,0,0,0
57898908600,Hauptman A.I.,1,1,1,0,0,0
57899572000,Bjørkheim S.,1,1,1,0,0,0
57904121900,Tariq S.,1,1,1,0,0,0
57904288100,Koenig R.,1,1,1,0,0,0
57904288200,Lee-Whiting B.,2,2,2,0,0,0
57904959200,Balezina M.,1,1,1,0,0,0
57908577600,Xiao J.,1,1,1,0,0,0
57909084500,Wang C.,1,1,1,0,0,0
57909833100,Zou S.,1,1,1,0,0,0
57911689200,Kaaua D.,1,1,1,0,0,0
57912021700,Wang Y.,1,1,1,0,0,0
57912637300,Landon L.,1,1,1,0,0,0
57914202800,Thomas J.P.,1,1,1,0,0,0
57914929300,Thai M.L.,1,1,1,0,0,0
57916142500,Aziz N.I.A.,1,1,1,0,0,0
57918252700,Seungeun Lee C.,1,1,1,0,0,0
57919110500,Ollroge R.,1,1,1,0,0,0
57919856600,Hall M.,1,1,1,0,0,0
57920205800,Zhang M.,1,1,1,0,0,0
57923125700,Van Loon V.,2,2,2,0,0,0
57924813800,Welsh B.,1,1,1,0,0,0
57925001100,Cho Y.,1,1,1,0,0,0
57925103900,Elia E.,2,2,2,0,0,0
57926604600,Tang Y.,1,1,1,0,0,0
57927947200,Moore M.E.,1,1,1,0,0,0
57930175800,Philipps G.,1,1,1,0,0,0
57930242000,Money V.,1,1,1,0,0,0
57930971200,Harper S.,1,1,1,0,0,0
57931558200,Otmani I.,1,1,1,0,0,0
57936258500,Xue S.,1,1,1,0,0,0
57937775200,Adair J.,1,1,1,0,0,0
57938008200,Liu G.,1,1,1,0,0,0
57940652300,Davidson R.,1,1,1,0,0,0
57941235300,Stephens E.,2,2,2,0,0,0
57942130700,Patel K.,1,1,1,0,0,0
57943295300,Cardelli A.,1,1,1,0,0,0
57945021600,Zhou L.,1,1,1,0,0,0
57948514900,Harris B.N.,2,2,2,0,0,0
57949204900,Wilson N.E.,1,1,1,0,0,0
57949684700,Forke A.,1,1,1,0,0,0
57950313100,Öztürk S.,1,1,1,0,0,0
57950595700,Fuerte-Celis M.d.P.,1,1,1,0,0,0
57950698400,Yu H.,3,3,3,0,0,0
57950945300,Bernaerts K.,1,1,1,0,0,0
57951245100,Stocker S.,1,1,1,0,0,0
57952240700,Çakin B.,1,1,1,0,0,0
57952558700,Peter T. McLaughlin,8,8,8,0,0,0
57955276300,Chen Z.,1,1,1,0,0,0
57955364300,Zheng G.,1,1,1,0,0,0
57955743100,Østergaard-Nielsen M.R.,1,1,1,0,0,0
57955744700,Hansen P.,2,2,2,0,0,0
57956040500,Li W.,1,1,1,0,0,0
57956529200,Wang C.,1,1,1,0,0,0
57956546000,Yang G.,1,1,1,0,0,0
57956919000,Ventura I.M.,1,1,1,0,0,0
57960314900,Ishaq M.,0,1,1,1,0,1
57966248900,Clark S.,1,1,1,0,0,0
57966888500,Esposito G.,1,1,1,0,0,0
57968422300,Case C.,1,1,1,0,0,0
57969051300,Kajaria S.,1,1,1,0,0,0
57970221800,Sharma S.,1,1,1,0,0,0
57971592300,Lingier L.,2,2,2,0,0,0
57972097400,Prochaska S.,1,1,1,0,0,0
57973351600,Aspide A.,1,1,1,0,0,0
57979378900,Platzman P.B.,1,1,1,0,0,0
57980665600,Vanderwilden E.,4,4,4,0,0,0
57981686000,Stoetzer L.S.,2,2,2,0,0,0
57981764900,Gao S.,1,1,1,0,0,0
57984454500,Ji J.,1,1,1,0,0,0
57985281900,Shang P.,1,1,1,0,0,0
57985304000,Yang Y.,0,1,1,1,0,1
57986548100,Galdikiene L.,1,1,1,0,0,0
57987149700,Belguise M.,1,1,1,0,0,0
57989729300,Wei Y.,1,1,1,0,0,0
57991104400,Liu R.,1,1,1,0,0,0
57994801600,Utzinger C.,1,1,1,0,0,0
57998518500,Frese J.,1,1,1,0,0,0
57998988700,Schuetz J.,2,2,2,0,0,0
57999993500,Mcgraw J.,1,1,1,0,0,0
58000309000,Wunderlich P.,1,1,1,0,0,0
58000389400,Chang C.Y.,1,1,1,0,0,0
58001132300,Duan W.,1,1,1,0,0,0
58003452400,Kühn J.,1,1,1,0,0,0
58003480500,Kovács R.,1,1,1,0,0,0
58009978700,Baker M.,1,1,1,0,0,0
58017658500,Tang R.,1,1,1,0,0,0
58018241900,Olvermann M.,1,1,1,0,0,0
58018944200,Snow D.,1,1,1,0,0,0
58019683200,Zhai H.,1,1,1,0,0,0
58020495900,Philipp M.F.,4,4,4,0,0,0
58020949800,Wardhani I.S.,1,1,1,0,0,0
58021210500,Thomas A.,1,1,1,0,0,0
58021210600,Banerjee A.,2,2,2,0,0,0
58021865800,Templeton D.,1,1,1,0,0,0
58022077400,Lee S.,1,1,1,0,0,0
58023361300,Bowen T.,1,1,1,0,0,0
58026012300,Ramos V.J.,1,1,1,0,0,0
58028023300,Yang B.,0,1,1,1,0,1
58029729600,Voronin Y.,1,1,1,0,0,0
58029843100,Zamana F.,2,2,2,0,0,0
58029984600,Mazzucchelli O.,1,1,1,0,0,0
58030662700,Skinner I.W.,1,1,1,0,0,0
58032168500,Camargo J.,1,1,1,0,0,0
58032449200,Merrolla J.,1,1,1,0,0,0
58034074000,Robertson C.,1,1,1,0,0,0
58036341800,Ertle E.M.,0,1,1,1,0,1
58036999300,Guenther L.,1,1,1,0,0,0
58038091400,Jorgensen S.,1,1,1,0,0,0
58038492300,Mueller N.,2,2,2,0,0,0
58040381000,Rettig L.,1,1,1,0,0,0
58041488400,Erenel A.,1,1,1,0,0,0
58043748700,Walder M.,2,2,2,0,0,0
58043876500,Guldemond P.C.,1,1,1,0,0,0
58044370700,Vargiu C.,1,1,1,0,0,0
58046703400,Coma A.,1,1,1,0,0,0
58055981700,Kelley K.,3,3,3,0,0,0
58059605400,Cheng-Matsuno V.,1,1,1,0,0,0
58059901700,Cvetkovic A.,1,1,1,0,0,0
58059906300,Schmodde L.,1,1,1,0,0,0
58065804900,Wegschaider K.,1,1,1,0,0,0
58066106500,Guo D.,1,1,1,0,0,0
58069423200,Charm T.,1,1,1,0,0,0
58071323000,Wijaya C.N.,1,1,1,0,0,0
58072294200,Zhang J.,1,1,1,0,0,0
58072964300,Goldstein J.A.,1,1,1,0,0,0
58072965100,Michel P.,0,1,1,1,0,1
58074230100,Apers S.,1,1,1,0,0,0
58075153000,Pasin G.L.,1,1,1,0,0,0
58076311800,Chen C.,1,1,1,0,0,0
58077144800,Atawodi O.,1,1,1,0,0,0
58077428600,Wu S.Q.,1,1,1,0,0,0
58079111400,Stöhr V.,1,1,1,0,0,0
58079238800,Yang P.,1,1,1,0,0,0
58080301800,Lee J.,1,1,1,0,0,0
58081466200,Laflamme L.,1,1,1,0,0,0
58081958300,Su Y.,1,1,1,0,0,0
58081988700,Kim S.K.,1,1,1,0,0,0
58082274100,Perkins S.,1,1,1,0,0,0
58083588100,Huynh T.,1,1,1,0,0,0
58083740600,Fried M.,1,1,1,0,0,0
58084079200,Déry A.,1,1,1,0,0,0
58085499700,Grünzner M.,1,1,1,0,0,0
58092986900,Pijlman V.,1,1,1,0,0,0
58093195500,Lam J.Y.,1,1,1,0,0,0
58093323700,Olvera J.G.,1,1,1,0,0,0
58094171700,Sui Y.,1,1,1,0,0,0
58096291200,Vincent T.,1,1,1,0,0,0
58098705400,Gonçalves C.P.,1,1,1,0,0,0
58101045200,Do H.L.,1,1,1,0,0,0
58102166700,Gomm S.,3,3,3,0,0,0
58103939600,Meschino K.J.,1,1,1,0,0,0
58104516900,Chan E.K.F.,1,1,1,0,0,0
58107593500,Wang Z.,2,2,2,0,0,0
58107671700,Ansari K.,1,1,1,0,0,0
58107708600,Jiang F.,2,2,2,0,0,0
58107961400,Nichols B.J.,1,1,1,0,0,0
58109772500,Smilan-Goldstein R.,3,3,3,0,0,0
58109885700,Nwadike D.,1,1,1,0,0,0
58109922900,Mehić-Parker J.,1,1,1,0,0,0
58110654500,Kang S.,1,1,1,0,0,0
58110700400,Walczok M.,1,1,1,0,0,0
58110846700,Marolla F.,1,1,1,0,0,0
58112115500,He S.,1,1,1,0,0,0
58112533500,Chen Y.,1,1,1,0,0,0
58114341200,Henkel T.,1,1,1,0,0,0
58116546600,Cannas S.,2,2,2,0,0,0
58125902500,Chen S.,1,1,1,0,0,0
58126659600,Lendway P.,2,2,2,0,0,0
58126659700,Nuri A.,1,1,1,0,0,0
58127148800,Bee A.W.T.,1,1,1,0,0,0
58130552700,Sirlin N.,1,1,1,0,0,0
58130988400,Thäsler-Kordonouri S.,1,1,1,0,0,0
58135625400,Bjørnset M.,1,1,1,0,0,0
58135742300,Chen Q.,1,1,1,0,0,0
58139987300,Wang Y.,1,1,1,0,0,0
58140167800,Ng Z.Z.,0,1,1,1,0,1
58140647000,Bai N.,1,1,1,0,0,0
58142664800,Breaugh J.,1,1,1,0,0,0
58142903300,Kasper M.,1,1,1,0,0,0
58143405000,Lui E.,1,1,1,0,0,0
58144873000,Wang G.Y.,1,1,1,0,0,0
58149236900,Lichtin F.,2,2,2,0,0,0
58149502800,Freitag J.,1,1,1,0,0,0
58150021100,Oertel J.,1,1,1,0,0,0
58150103600,Burckley J.,1,1,1,0,0,0
58155253100,Sun K.,1,1,1,0,0,0
58156615300,Zárate M.G.,1,1,1,0,0,0
58157385800,Risse T.,1,1,1,0,0,0
58157718700,Cui Y.,2,2,2,0,0,0
58161524800,Keeling S.,1,1,1,0,0,0
