authid,name,n_articles,n_us_articles,n_us_explicit,n_us_inferred,n_non_us,n_unclear,n_unreviewed,n_not_applicable,n_us_upper,n_reviewed,annotation_coverage,resolved_geography_coverage,n_geography_conflicts,n_mixed_country_us_articles,article_ids,scope,count_interpretation,us_competition_rank,us_display_position,all_competition_rank
59245927500,Halm W.M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105023317314,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7786,2190
59248047100,Ayasli E.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85207039646,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7787,2190
59249348900,Sorg A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85200543823,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7788,2190
59250346400,Jaffe J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85200641349,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7789,2190
59250566600,Wei J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85200680525,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7790,2190
59252966700,Kalwa V.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105041716089,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7791,2190
59253408900,Hammes M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105041716089,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7792,2190
59254605100,Clarysse M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105032532691,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7793,2190
59255610200,Macke E.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85200960360,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7794,2190
59256700400,Williams-Baron E.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85200960360,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7795,2190
59259669200,Ahonen S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85217277551,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7796,2190
59260235400,Lu X.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105046314367,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7797,2190
59265841600,Wronski L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85048798335,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7798,2190
59268664900,Ludwig J.M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85122326232,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7799,2190
59271893400,Rasmussen R.H.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105041235845,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7800,2190
59277196900,Chen J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105005078467,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7801,2190
59277705200,Yan R.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105023841301,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7802,2190
59279314200,Umbra R.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105037741462,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7803,2190
59286180000,Abdala M.B.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85201680155,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7804,2190
59288256300,Xu W.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105026920936,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7805,2190
59289552000,Müller-Engelmann M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,84872290575,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7806,2190
59294247400,Shrestha S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85201768230,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7807,2190
59297268300,Han J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85201965456,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7808,2190
59298731700,Remsö A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105012238232,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7809,2190
59299679700,Graf T.R.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85202184990,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7810,2190
59300042100,Swint K.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105027151846,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7811,2190
59300607800,Chimbaru R.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105038724298,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7812,2190
59305345400,Ghaffari Feyzabadi J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105036195777,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7813,2190
59309222200,Lee E.I.l.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105001083915,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7814,2190
59309403100,Mon S.O.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85202898004,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7815,2190
59319310200,Hillo J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105018330927,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7816,2190
59320573300,Gong J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105027421833,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7817,2190
59328840200,Wesdorp J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105045268841,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7818,2190
59329924200,Margaret Y.M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85176230350,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7819,2190
59329950700,Dzebo S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105047022924,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7820,2190
59330581800,Hawthorne S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105001059718,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7821,2190
59330608900,Clark R.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105034574961,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7822,2190
59332702400,Stephan J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85204300967,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7823,2190
59334360400,Suh J.K.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85204363093,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7824,2190
59335033200,Hemmen A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105024007188,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7825,2190
59336482700,Liu K.,1,0,0,0,1,0,0,0,0,1,1.0,1.0,0,0,85204441582,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7826,2190
59348291200,Li K.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85209882746,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7827,2190
59350093300,Barbosa T.,1,0,0,0,1,0,0,0,0,1,1.0,1.0,0,0,85205391449,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7828,2190
59350371600,Zhang B.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85217765084,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7829,2190
59357366100,He S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105031284353,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7830,2190
59358432100,Syifani G.A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85205781036,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7831,2190
59361362200,Howard E.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85206562075,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7832,2190
59362149800,Green B.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85216888904,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7833,2190
59362771800,Kukula A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85206073450,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7834,2190
59364664000,Quelch J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105045548887,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7835,2190
59364920800,Faggiana L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85206259554,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7836,2190
59366828300,Ackerman J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105003374089,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7837,2190
59370679600,Schwarz A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105030207049,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7838,2190
59371707500,Younger-Khan S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85206670860,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7839,2190
59372903200,Knabe M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105016815541,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7840,2190
59373270800,Kudo Y.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105012625123,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7841,2190
59375060100,Loeffler H.,1,0,0,0,1,0,0,0,0,1,1.0,1.0,0,0,105010338372,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7842,2190
59379134000,Vanagt J.,1,0,0,0,1,0,0,0,0,1,1.0,1.0,0,0,105018032059,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7843,2190
59383109000,Tian X.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85207341749,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7844,2190
59383281600,Yamaguchi A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85207344164,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7845,2190
59390083800,Tse-min Fu R.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85207747934,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7846,2190
59393255800,Gosciak J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105037075830,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7847,2190
59395878100,Zhang J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105002711220,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7848,2190
59396015800,Yuan Y.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105017274403,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7849,2190
59400828300,Gigante M.J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105016102699,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7850,2190
59412903800,Keiser L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85209249162,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7851,2190
59412991900,Orchinik R.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85209251700,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7852,2190
59414628500,DeLong S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85209385982,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7853,2190
59420660100,Song Y.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105039203915,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7854,2190
59421910600,Nash S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85210037200,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7855,2190
59429402000,Knudsen E.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85053468040,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7856,2190
59430714100,Scott Z.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85183632060,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7857,2190
59431608300,Güven S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85156231647,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7858,2190
59432859400,Shahid R.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85175621703,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7859,2190
59439883400,Reed T.L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85210382399,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7860,2190
59440291600,Wang C.Y.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105006508993,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7861,2190
59452413100,Zheng L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105010893570,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7862,2190
59453939600,Aldridge A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85210846977,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7863,2190
59454136200,Starman T.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105000152224,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7864,2190
59454569700,Hänggli R.,1,0,0,0,0,1,0,0,1,1,1.0,0.0,0,0,84938421606,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7865,2190
59454752400,Adams-Fuller T.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105000152224,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7866,2190
59454813000,Lu Q.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105044619621,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7867,2190
59455913900,Tavarez L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85210934251,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7868,2190
59460304700,Wunderlich A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105032499106,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7869,2190
59461910900,Schoch M.,1,0,0,0,1,0,0,0,0,1,1.0,1.0,0,0,105034645576,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7870,2190
59462338500,Sawhney U.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105044642769,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7871,2190
59468532400,Qasim M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105040963706,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7872,2190
59469007700,Yehle L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85213848237,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7873,2190
59469318000,Filipova V.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85211772966,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7874,2190
59471003600,Chen H.,1,0,0,0,0,1,0,0,1,1,1.0,0.0,0,0,85211934873,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7875,2190
59471498400,Daur V.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85211972153,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7876,2190
59471642400,Brugger V.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105045922287,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7877,2190
59479176900,Vásquez Salazar J.C.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85212466265,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7878,2190
59482377700,Feng K.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85212713877,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7879,2190
59483096700,Asticher L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85212767692,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7880,2190
59483621200,Teng W.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85212836447,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7881,2190
59484294400,Zhi H.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105019245099,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7882,2190
59489678300,Zhang J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85213232991,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7883,2190
59490179800,Gillissen M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85213307578,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7884,2190
59492351200,Yu J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85213445001,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7885,2190
59494171900,Nieuwenhuizen E.N.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105024575250,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7886,2190
59497543100,Nunez C.V.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85213851530,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7887,2190
59500435500,Degirmenci T.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105001063038,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7888,2190
59505571800,Quiñonez-Toral T.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105019611411,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7889,2190
59505574500,Quintero S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105001387392,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7890,2190
59508464100,Kjøller F.K.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105042632929,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7891,2190
59510920700,Hofmeister S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85214796267,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7892,2190
59516734500,Purzycka A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85194740272,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7893,2190
59519441500,García A.I.L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85215373432,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7894,2190
59521215400,Xi J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85215597435,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7895,2190
59521488900,Yakhlaf A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105048121011,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7896,2190
59522133600,Wang Y.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85215590876,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7897,2190
59522750800,Kinsley Chewning T.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105046899295,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7898,2190
59524372400,Ryf S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85215764085,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7899,2190
59529038800,Silva J.O.d.S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85216074817,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7900,2190
59529494400,Aichinger M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105004674181,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7901,2190
59535351000,Timár E.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85179164179,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7902,2190
59535573600,Beilman B.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105039794809,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7903,2190
59541005600,Rico Navas L.F.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85216838773,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7904,2190
59546496100,Wakefield D.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85217161362,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7905,2190
59547958400,Burchartz L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105039447552,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7906,2190
59548208000,Zatsarnaja J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105018203647,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7907,2190
59548461900,Sandoval A.A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105020927792,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7908,2190
59548636300,Hollaar M.H.L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105011300738,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7909,2190
59550034800,Berk N.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105002226569,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7910,2190
59554151800,Pegels H.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85217708017,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",458,7911,2190
