variant,display_position,competition_rank,authid,name,n_articles,n_first,n_last,n_sole,n_first_excluding_sole,n_last_excluding_sole,score_tie_size,article_ids,scopus_author_url,status
narrower_query,2930,2652,6603057403,Schroedel J.R.,1,0,1,0,0,1,9283,85125647744,https://www.scopus.com/authid/detail.uri?authorId=6603057403,unvalidated_query_candidate_articles
narrower_query,2931,2652,6603080074,Kleinmann M.,1,0,1,0,0,1,9283,105014436444,https://www.scopus.com/authid/detail.uri?authorId=6603080074,unvalidated_query_candidate_articles
narrower_query,2932,2652,6603080096,Feaver P.,1,0,1,0,0,1,9283,79958244532,https://www.scopus.com/authid/detail.uri?authorId=6603080096,unvalidated_query_candidate_articles
narrower_query,2933,2652,6603080945,Hirschberger G.,1,0,1,0,0,1,9283,84964945410,https://www.scopus.com/authid/detail.uri?authorId=6603080945,unvalidated_query_candidate_articles
narrower_query,2934,2652,6603102536,Dambrun M.,1,0,1,0,0,1,9283,85195977275,https://www.scopus.com/authid/detail.uri?authorId=6603102536,unvalidated_query_candidate_articles
narrower_query,2935,2652,6603111730,Dur R.,1,1,0,0,1,0,9283,85107624027,https://www.scopus.com/authid/detail.uri?authorId=6603111730,unvalidated_query_candidate_articles
narrower_query,2936,2652,6603125325,Muehlenkamp J.J.,1,1,0,0,1,0,9283,85096891386,https://www.scopus.com/authid/detail.uri?authorId=6603125325,unvalidated_query_candidate_articles
narrower_query,2937,2652,6603137505,Sliwka D.,1,0,1,0,0,1,9283,84938704049,https://www.scopus.com/authid/detail.uri?authorId=6603137505,unvalidated_query_candidate_articles
narrower_query,2938,2652,6603149971,Vandebosch H.,1,0,1,0,0,1,9283,85046431450,https://www.scopus.com/authid/detail.uri?authorId=6603149971,unvalidated_query_candidate_articles
narrower_query,2939,2652,6603160014,Knetsch J.,1,0,1,0,0,1,9283,85045615462,https://www.scopus.com/authid/detail.uri?authorId=6603160014,unvalidated_query_candidate_articles
narrower_query,2940,2652,6603161570,Sanz-Menéndez L.,1,1,0,0,1,0,9283,85064654926,https://www.scopus.com/authid/detail.uri?authorId=6603161570,unvalidated_query_candidate_articles
narrower_query,2941,2652,6603163483,Manciola P.,1,0,1,0,0,1,9283,84994390930,https://www.scopus.com/authid/detail.uri?authorId=6603163483,unvalidated_query_candidate_articles
narrower_query,2942,2652,6603166806,McGinn L.K.,1,0,1,0,0,1,9283,84932606263,https://www.scopus.com/authid/detail.uri?authorId=6603166806,unvalidated_query_candidate_articles
narrower_query,2943,2652,6603173368,Dallimer M.,1,0,1,0,0,1,9283,85116343883,https://www.scopus.com/authid/detail.uri?authorId=6603173368,unvalidated_query_candidate_articles
narrower_query,2944,2652,6603178539,Tropp L.R.,1,0,1,0,0,1,9283,85164490821,https://www.scopus.com/authid/detail.uri?authorId=6603178539,unvalidated_query_candidate_articles
narrower_query,2945,2652,6603191591,Udry C.,1,0,1,0,0,1,9283,85191983844,https://www.scopus.com/authid/detail.uri?authorId=6603191591,unvalidated_query_candidate_articles
narrower_query,2946,2652,6603192739,Melegaro A.,1,0,1,0,0,1,9283,85116884460,https://www.scopus.com/authid/detail.uri?authorId=6603192739,unvalidated_query_candidate_articles
narrower_query,2947,2652,6603195672,Gaudiano B.A.,1,1,0,0,1,0,9283,84959501331,https://www.scopus.com/authid/detail.uri?authorId=6603195672,unvalidated_query_candidate_articles
narrower_query,2948,2652,6603210796,Collado-Mesa F.,1,1,0,0,1,0,9283,85042191442,https://www.scopus.com/authid/detail.uri?authorId=6603210796,unvalidated_query_candidate_articles
narrower_query,2949,2652,6603214243,Hoorens V.,1,1,0,0,1,0,9283,85083785799,https://www.scopus.com/authid/detail.uri?authorId=6603214243,unvalidated_query_candidate_articles
narrower_query,2950,2652,6603220192,Rafnsdóttir G.L.,1,0,1,0,0,1,9283,85132151228,https://www.scopus.com/authid/detail.uri?authorId=6603220192,unvalidated_query_candidate_articles
narrower_query,2951,2652,6603226866,Jeffares D.C.,1,0,1,0,0,1,9283,85208167219,https://www.scopus.com/authid/detail.uri?authorId=6603226866,unvalidated_query_candidate_articles
narrower_query,2952,2652,6603228850,Schildkraut D.J.,1,0,1,0,0,1,9283,85041214122,https://www.scopus.com/authid/detail.uri?authorId=6603228850,unvalidated_query_candidate_articles
narrower_query,2953,2652,6603230370,Vanman E.J.,1,0,1,0,0,1,9283,85131902900,https://www.scopus.com/authid/detail.uri?authorId=6603230370,unvalidated_query_candidate_articles
narrower_query,2954,2652,6603236651,Vanberg G.,1,0,1,0,0,1,9283,105011071462,https://www.scopus.com/authid/detail.uri?authorId=6603236651,unvalidated_query_candidate_articles
narrower_query,2955,2652,6603243901,van de Werfhorst H.G.,1,0,1,0,0,1,9283,85116333355,https://www.scopus.com/authid/detail.uri?authorId=6603243901,unvalidated_query_candidate_articles
narrower_query,2956,2652,6603254608,Bearce D.,1,1,0,0,1,0,9283,84935050171,https://www.scopus.com/authid/detail.uri?authorId=6603254608,unvalidated_query_candidate_articles
narrower_query,2957,2652,6603256174,Gerson K.,1,0,1,0,0,1,9283,84966938242,https://www.scopus.com/authid/detail.uri?authorId=6603256174,unvalidated_query_candidate_articles
narrower_query,2958,2652,6603259233,Buxmann P.,1,0,1,0,0,1,9283,85101758860,https://www.scopus.com/authid/detail.uri?authorId=6603259233,unvalidated_query_candidate_articles
narrower_query,2959,2652,6603266995,Van Der Wurff R.,1,1,0,0,1,0,9283,85048610997,https://www.scopus.com/authid/detail.uri?authorId=6603266995,unvalidated_query_candidate_articles
narrower_query,2960,2652,6603271342,Göritz A.S.,1,0,1,0,0,1,9283,85019942117,https://www.scopus.com/authid/detail.uri?authorId=6603271342,unvalidated_query_candidate_articles
narrower_query,2961,2652,6603303861,Nakayachi K.,1,0,1,0,0,1,9283,85129150978,https://www.scopus.com/authid/detail.uri?authorId=6603303861,unvalidated_query_candidate_articles
narrower_query,2962,2652,6603304927,Montinola G.R.,1,1,0,0,1,0,9283,85086009845,https://www.scopus.com/authid/detail.uri?authorId=6603304927,unvalidated_query_candidate_articles
narrower_query,2963,2652,6603318597,Nespor M.,1,0,1,0,0,1,9283,84904907338,https://www.scopus.com/authid/detail.uri?authorId=6603318597,unvalidated_query_candidate_articles
narrower_query,2964,2652,6603321701,Wetzels P.,1,0,1,0,0,1,9283,105046104474,https://www.scopus.com/authid/detail.uri?authorId=6603321701,unvalidated_query_candidate_articles
narrower_query,2965,2652,6603328004,Bäckstrand K.,1,0,1,0,0,1,9283,85195799765,https://www.scopus.com/authid/detail.uri?authorId=6603328004,unvalidated_query_candidate_articles
narrower_query,2966,2652,6603338167,Meares T.L.,1,1,0,0,1,0,9283,85010604453,https://www.scopus.com/authid/detail.uri?authorId=6603338167,unvalidated_query_candidate_articles
narrower_query,2967,2652,6603339500,Genicot G.,1,1,0,0,1,0,9283,85125131841,https://www.scopus.com/authid/detail.uri?authorId=6603339500,unvalidated_query_candidate_articles
narrower_query,2968,2652,6603360788,Manwell L.,1,0,1,0,0,1,9283,85074000133,https://www.scopus.com/authid/detail.uri?authorId=6603360788,unvalidated_query_candidate_articles
narrower_query,2969,2652,6603367954,Tranter B.,1,0,1,0,0,1,9283,85044123899,https://www.scopus.com/authid/detail.uri?authorId=6603367954,unvalidated_query_candidate_articles
narrower_query,2970,2652,6603374365,Consedine N.,1,0,1,0,0,1,9283,84925876634,https://www.scopus.com/authid/detail.uri?authorId=6603374365,unvalidated_query_candidate_articles
narrower_query,2971,2652,6603379273,McKibbin C.L.,1,0,1,0,0,1,9283,84901733553,https://www.scopus.com/authid/detail.uri?authorId=6603379273,unvalidated_query_candidate_articles
narrower_query,2972,2652,6603390069,Mezzetti C.,1,0,1,0,0,1,9283,105037676496,https://www.scopus.com/authid/detail.uri?authorId=6603390069,unvalidated_query_candidate_articles
narrower_query,2973,2652,6603394178,Seufert S.,1,0,1,0,0,1,9283,105026027398,https://www.scopus.com/authid/detail.uri?authorId=6603394178,unvalidated_query_candidate_articles
narrower_query,2974,2652,6603395728,Grunseit A.,1,0,1,0,0,1,9283,85061505149,https://www.scopus.com/authid/detail.uri?authorId=6603395728,unvalidated_query_candidate_articles
narrower_query,2975,2652,6603399834,Materstvedt L.J.,1,0,1,0,0,1,9283,84965056785,https://www.scopus.com/authid/detail.uri?authorId=6603399834,unvalidated_query_candidate_articles
narrower_query,2976,2652,6603408557,Unni J.,1,0,1,0,0,1,9283,85177784624,https://www.scopus.com/authid/detail.uri?authorId=6603408557,unvalidated_query_candidate_articles
narrower_query,2977,2652,6603409485,Sahakyan L.,1,0,1,0,0,1,9283,78751479357,https://www.scopus.com/authid/detail.uri?authorId=6603409485,unvalidated_query_candidate_articles
narrower_query,2978,2652,6603417201,Torres-Gil F.,1,0,1,0,0,1,9283,85210748812,https://www.scopus.com/authid/detail.uri?authorId=6603417201,unvalidated_query_candidate_articles
narrower_query,2979,2652,6603422942,Oppewal H.,1,1,0,0,1,0,9283,84880949424,https://www.scopus.com/authid/detail.uri?authorId=6603422942,unvalidated_query_candidate_articles
narrower_query,2980,2652,6603424679,Bravender T.,1,1,0,0,1,0,9283,77649140877,https://www.scopus.com/authid/detail.uri?authorId=6603424679,unvalidated_query_candidate_articles
narrower_query,2981,2652,6603436346,Louis-Sylvestre C.,1,0,1,0,0,1,9283,85091161513,https://www.scopus.com/authid/detail.uri?authorId=6603436346,unvalidated_query_candidate_articles
narrower_query,2982,2652,6603439316,Wirth O.,1,0,1,0,0,1,9283,85096198853,https://www.scopus.com/authid/detail.uri?authorId=6603439316,unvalidated_query_candidate_articles
narrower_query,2983,2652,6603441559,Steenbergen M.,1,0,1,0,0,1,9283,105017678126,https://www.scopus.com/authid/detail.uri?authorId=6603441559,unvalidated_query_candidate_articles
narrower_query,2984,2652,6603467952,Bott L.,1,1,0,0,1,0,9283,85066027821,https://www.scopus.com/authid/detail.uri?authorId=6603467952,unvalidated_query_candidate_articles
narrower_query,2985,2652,6603485631,Lemay E.P.,1,1,0,0,1,0,9283,85177174473,https://www.scopus.com/authid/detail.uri?authorId=6603485631,unvalidated_query_candidate_articles
narrower_query,2986,2652,6603488908,Blüher S.,1,0,1,0,0,1,9283,84983778266,https://www.scopus.com/authid/detail.uri?authorId=6603488908,unvalidated_query_candidate_articles
narrower_query,2987,2652,6603491874,Beersma B.,1,0,1,0,0,1,9283,85178490180,https://www.scopus.com/authid/detail.uri?authorId=6603491874,unvalidated_query_candidate_articles
narrower_query,2988,2652,6603497784,van Harreveld F.,1,0,1,0,0,1,9283,85071048642,https://www.scopus.com/authid/detail.uri?authorId=6603497784,unvalidated_query_candidate_articles
narrower_query,2989,2652,6603499435,Guadagno R.E.,1,0,1,0,0,1,9283,84908031168,https://www.scopus.com/authid/detail.uri?authorId=6603499435,unvalidated_query_candidate_articles
narrower_query,2990,2652,6603506044,Shenhav S.R.,1,0,1,0,0,1,9283,105041671253,https://www.scopus.com/authid/detail.uri?authorId=6603506044,unvalidated_query_candidate_articles
narrower_query,2991,2652,6603518807,Zürn M.,1,0,1,0,0,1,9283,85201483333,https://www.scopus.com/authid/detail.uri?authorId=6603518807,unvalidated_query_candidate_articles
narrower_query,2992,2652,6603550976,Arriaga X.B.,1,0,1,0,0,1,9283,85042405148,https://www.scopus.com/authid/detail.uri?authorId=6603550976,unvalidated_query_candidate_articles
narrower_query,2993,2652,6603557582,Lyratzopoulos G.,1,0,1,0,0,1,9283,85065546287,https://www.scopus.com/authid/detail.uri?authorId=6603557582,unvalidated_query_candidate_articles
narrower_query,2994,2652,6603568354,Mathios A.D.,1,0,1,0,0,1,9283,105040678928,https://www.scopus.com/authid/detail.uri?authorId=6603568354,unvalidated_query_candidate_articles
narrower_query,2995,2652,6603569444,Árvai J.,1,0,1,0,0,1,9283,85071226682,https://www.scopus.com/authid/detail.uri?authorId=6603569444,unvalidated_query_candidate_articles
narrower_query,2996,2652,6603569863,Gleditsch K.S.,1,0,1,0,0,1,9283,84978085703,https://www.scopus.com/authid/detail.uri?authorId=6603569863,unvalidated_query_candidate_articles
narrower_query,2997,2652,6603582477,Ajuwon A.J.,1,0,1,0,0,1,9283,85054005988,https://www.scopus.com/authid/detail.uri?authorId=6603582477,unvalidated_query_candidate_articles
narrower_query,2998,2652,6603587508,Pottick K.J.,1,1,0,0,1,0,9283,85014879044,https://www.scopus.com/authid/detail.uri?authorId=6603587508,unvalidated_query_candidate_articles
narrower_query,2999,2652,6603589015,Hooghe M.,1,0,1,0,0,1,9283,85215680809,https://www.scopus.com/authid/detail.uri?authorId=6603589015,unvalidated_query_candidate_articles
narrower_query,3000,2652,6603589906,Le Pelley M.E.,1,0,1,0,0,1,9283,85119009680,https://www.scopus.com/authid/detail.uri?authorId=6603589906,unvalidated_query_candidate_articles
narrower_query,3001,2652,6603601441,Baccaro L.,1,1,0,0,1,0,9283,85136198646,https://www.scopus.com/authid/detail.uri?authorId=6603601441,unvalidated_query_candidate_articles
narrower_query,3002,2652,6603610319,Larrick R.P.,1,0,1,0,0,1,9283,85130239966,https://www.scopus.com/authid/detail.uri?authorId=6603610319,unvalidated_query_candidate_articles
narrower_query,3003,2652,6603615734,Bastin C.,1,0,1,0,0,1,9283,105040995029,https://www.scopus.com/authid/detail.uri?authorId=6603615734,unvalidated_query_candidate_articles
narrower_query,3004,2652,6603615888,Schickler E.,1,0,1,0,0,1,9283,84897075398,https://www.scopus.com/authid/detail.uri?authorId=6603615888,unvalidated_query_candidate_articles
narrower_query,3005,2652,6603618895,Van Trijp H.C.M.,1,0,1,0,0,1,9283,84950326838,https://www.scopus.com/authid/detail.uri?authorId=6603618895,unvalidated_query_candidate_articles
narrower_query,3006,2652,6603654027,Torres-Harding S.R.,1,0,1,0,0,1,9283,85142294859,https://www.scopus.com/authid/detail.uri?authorId=6603654027,unvalidated_query_candidate_articles
narrower_query,3007,2652,6603657163,Splansky G.L.,1,0,1,0,0,1,9283,85076876768,https://www.scopus.com/authid/detail.uri?authorId=6603657163,unvalidated_query_candidate_articles
narrower_query,3008,2652,6603660517,Pistaferri L.,1,0,1,0,0,1,9283,105015578518,https://www.scopus.com/authid/detail.uri?authorId=6603660517,unvalidated_query_candidate_articles
narrower_query,3009,2652,6603686435,Appleton K.,1,0,1,0,0,1,9283,84890429712,https://www.scopus.com/authid/detail.uri?authorId=6603686435,unvalidated_query_candidate_articles
narrower_query,3010,2652,6603706568,Basdogan C.,1,0,1,0,0,1,9283,105003482416,https://www.scopus.com/authid/detail.uri?authorId=6603706568,unvalidated_query_candidate_articles
narrower_query,3011,2652,6603713184,Bottoms B.L.,1,0,1,0,0,1,9283,85121848019,https://www.scopus.com/authid/detail.uri?authorId=6603713184,unvalidated_query_candidate_articles
narrower_query,3012,2652,6603719172,Leblang D.,1,0,1,0,0,1,9283,85118161056,https://www.scopus.com/authid/detail.uri?authorId=6603719172,unvalidated_query_candidate_articles
narrower_query,3013,2652,6603734280,Colbert A.E.,1,0,1,0,0,1,9283,85130706187,https://www.scopus.com/authid/detail.uri?authorId=6603734280,unvalidated_query_candidate_articles
narrower_query,3014,2652,6603740312,Slepian M.J.,1,0,1,0,0,1,9283,85168628918,https://www.scopus.com/authid/detail.uri?authorId=6603740312,unvalidated_query_candidate_articles
narrower_query,3015,2652,6603745808,Sam D.L.,1,0,1,0,0,1,9283,85146270142,https://www.scopus.com/authid/detail.uri?authorId=6603745808,unvalidated_query_candidate_articles
narrower_query,3016,2652,6603749252,Hollingshead A.B.,1,0,1,0,0,1,9283,85137576797,https://www.scopus.com/authid/detail.uri?authorId=6603749252,unvalidated_query_candidate_articles
narrower_query,3017,2652,6603752472,Babalola C.P.,1,0,1,0,0,1,9283,85067129058,https://www.scopus.com/authid/detail.uri?authorId=6603752472,unvalidated_query_candidate_articles
narrower_query,3018,2652,6603761542,Stalans L.J.,1,0,1,0,0,1,9283,105034353261,https://www.scopus.com/authid/detail.uri?authorId=6603761542,unvalidated_query_candidate_articles
narrower_query,3019,2652,6603770315,McCaffery K.J.,1,0,1,0,0,1,9283,85185956655,https://www.scopus.com/authid/detail.uri?authorId=6603770315,unvalidated_query_candidate_articles
narrower_query,3020,2652,6603792748,Guiso L.,1,1,0,0,1,0,9283,105027169753,https://www.scopus.com/authid/detail.uri?authorId=6603792748,unvalidated_query_candidate_articles
narrower_query,3021,2652,6603797962,Vandenberghe C.,1,0,1,0,0,1,9283,85131541880,https://www.scopus.com/authid/detail.uri?authorId=6603797962,unvalidated_query_candidate_articles
narrower_query,3022,2652,6603798767,Wlezien C.,1,0,1,0,0,1,9283,85204445209,https://www.scopus.com/authid/detail.uri?authorId=6603798767,unvalidated_query_candidate_articles
narrower_query,3023,2652,6603801661,Nasr-Esfahani M.H.,1,0,1,0,0,1,9283,85146710012,https://www.scopus.com/authid/detail.uri?authorId=6603801661,unvalidated_query_candidate_articles
narrower_query,3024,2652,6603806968,Jappelli T.,1,0,1,0,0,1,9283,105027169753,https://www.scopus.com/authid/detail.uri?authorId=6603806968,unvalidated_query_candidate_articles
narrower_query,3025,2652,6603825267,van Witteloostuijn A.,1,0,1,0,0,1,9283,85195829321,https://www.scopus.com/authid/detail.uri?authorId=6603825267,unvalidated_query_candidate_articles
narrower_query,3026,2652,6603825610,Stoker G.,1,0,1,0,0,1,9283,84931411051,https://www.scopus.com/authid/detail.uri?authorId=6603825610,unvalidated_query_candidate_articles
narrower_query,3027,2652,6603826266,Fessler D.M.T.,1,1,0,0,1,0,9283,84963701055,https://www.scopus.com/authid/detail.uri?authorId=6603826266,unvalidated_query_candidate_articles
