authid,name,n_articles,n_us_articles,n_us_explicit,n_us_inferred,n_non_us,n_unclear,n_unreviewed,n_not_applicable,n_us_upper,n_reviewed,annotation_coverage,resolved_geography_coverage,n_geography_conflicts,n_mixed_country_us_articles,article_ids,scope,count_interpretation,us_competition_rank,us_display_position,all_competition_rank
57695582700,Asefa M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85130112217,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10347,2652
57696335900,Rathore H.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85121247684,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10348,2652
57696400000,Livingston W.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85207244755,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10349,2652
57699617400,Fazio A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85148714287,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10350,2652
57700279900,Yang H.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85193247333,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10351,2652
57701358500,Shi Y.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85176929059,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10352,2652
57702583200,Prayitno K.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105007002458,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10353,2652
57702952000,Zhou Y.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85176929059,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10354,2652
57704794400,Yu J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105043143139,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10355,2652
57705719000,Hutchins R.A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105030283088,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10356,2652
57705839500,Haraburda B.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85130626987,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10357,2652
57705912400,Dong L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85146126637,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10358,2652
57709558900,Oguso A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105037829830,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10359,2652
57709946300,Cao Y.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85204159513,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10360,2652
57711972800,Sarwar F.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85130765842,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10361,2652
57712434800,Primig F.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85130796117,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10362,2652
57713059000,Broekman M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85201437170,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10363,2652
57713647200,Osgood P.N.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85158145811,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10364,2652
57713712800,Chan Y.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85130859956,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10365,2652
57714537600,Zha H.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105006410581,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10366,2652
57715082600,Andersen S.S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85130904670,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10367,2652
57719903200,Kao J.C.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105008288551,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10368,2652
57719958900,Jäger F.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85147213830,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10369,2652
57720395800,Zhanga N.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85131094676,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10370,2652
57722531800,Lotti L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105002150736,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10371,2652
57723789000,Bruno G.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85122651404,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10372,2652
57724845300,Oreský J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105028278497,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10373,2652
57726474700,Mureșan L.I.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85131325659,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10374,2652
57728660000,Friedrich L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85183176250,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10375,2652
57729096600,Rohde L.M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105007349850,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10376,2652
57730166200,Furl K.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85177441079,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10377,2652
57731913300,Kang B.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85131589111,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10378,2652
57732669400,Leicht C.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105024313826,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10379,2652
57733358500,Dalle A.,1,0,0,0,1,0,0,0,0,1,1.0,1.0,0,0,85202899391,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10380,2652
57733467800,Wu Y.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85200924107,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10381,2652
57734458600,Xu L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85131674067,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10382,2652
57739339600,Yuan S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85131862573,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10383,2652
57739451500,Colombo F.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105025399040,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10384,2652
57741105000,Sterba M.B.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105031606956,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10385,2652
57748606900,Barchetti A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85132172590,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10386,2652
57750942400,Presberger D.,1,0,0,0,1,0,0,0,0,1,1.0,1.0,0,0,85159235309,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10387,2652
57751321100,Seitz M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85190392727,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10388,2652
57753078200,Hodge G.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105039332188,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10389,2652
57753807800,Tian Y.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85140888069,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10390,2652
57755767000,Hua W.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85188318071,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10391,2652
57761153200,Sun Y.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85073652413,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10392,2652
57761154500,Stolting M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85132661093,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10393,2652
57761179600,Schmid U.K.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105042461713,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10394,2652
57761212100,Deeg F.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85132675525,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10395,2652
57761339700,Duhaime E.P.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85068120606,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10396,2652
57761499600,Tao R.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85169823669,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10397,2652
57761666700,Kaltwang M.E.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85132703352,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10398,2652
57763395500,Chalaya T.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85194861032,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10399,2652
57764079800,Zhang S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105013482316,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10400,2652
57766405400,Baykiz T.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85132859647,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10401,2652
57768603600,Wang Y.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85196318984,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10402,2652
57770223700,Ji Q.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105022671085,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10403,2652
57771908800,Burger M.N.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85133130655,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10404,2652
57772105300,Borges Martins da Silva M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85137439180,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10405,2652
57776757000,Liu T.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105027115552,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10406,2652
57778515600,Bird C.C.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105006891387,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10407,2652
57778565300,Shim H.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105045226936,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10408,2652
57779161200,Burgstaller L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85145815131,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10409,2652
57787057200,Xiao T.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85169005342,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10410,2652
57787139700,Tsiakiri L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105045104833,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10411,2652
57788029200,Merges E.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85133648538,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10412,2652
57789775800,Chen Q.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85146457528,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10413,2652
57793829100,Justus B.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85177884674,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10414,2652
57794227500,Singh J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85107297086,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10415,2652
57794298300,Nyambok L.O.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85133872249,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10416,2652
57795190300,Tran H.A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85116474088,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10417,2652
57795817500,Akin T.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85133928868,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10418,2652
57796103200,Cook Lee M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105039801225,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10419,2652
57796609100,Virudachalam V.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105002181459,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10420,2652
57802331700,Shelton A.J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85134190759,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10421,2652
57803031400,Burrola A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85134190759,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10422,2652
57807767100,Kalaitzandonakes M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85214569578,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10423,2652
57809245200,Alexander K.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85174687665,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10424,2652
57809966200,Shaffer S.A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85041688594,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10425,2652
57810029600,Ripamonti J.P.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85200799612,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10426,2652
57810468900,Ford S.S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85134480118,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10427,2652
57810814600,Herec J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85134542974,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10428,2652
57812664100,Hemesath S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105001713540,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10429,2652
57814024500,Lu X.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85203401483,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10430,2652
57815196000,Chen Z.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105041026145,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10431,2652
57816028100,Green-Riley N.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85126998050,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10432,2652
57816237400,Patterson A.L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105001797449,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10433,2652
57816458400,Luo J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85209882746,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10434,2652
57816499800,Fu Z.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85126998050,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10435,2652
57816977300,Chassé P.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105039334969,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10436,2652
57817711100,Klaperski-van der Wal S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105015486719,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10437,2652
57821277400,Gabriel Løvlie A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85144410669,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10438,2652
57821358700,Telecan M.I.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85135020854,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10439,2652
57822439600,Ruzzi V.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85204941273,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10440,2652
57822460900,Fölsch M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85184208831,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10441,2652
57824110500,Tan R.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85210451525,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10442,2652
57824555000,Montefiore T.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85193542747,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10443,2652
57825315300,Sampathkumar S.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85135203212,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10444,2652
57825918800,Li N.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85200155070,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10445,2652
57826085200,Winkler J.R.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105024008227,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10446,2652
57827520500,Welz R.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85174147319,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10447,2652
57827739700,Thor N.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105015890074,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10448,2652
57828760800,Lan H.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105009831682,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10449,2652
57833773800,Shin Y.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85135551995,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10450,2652
57834202800,Sotirakopoulos P.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85218291467,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10451,2652
57835574600,Zhang A.L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105029175499,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10452,2652
57835875700,Sun X.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105010585341,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10453,2652
57837055000,Ratay C.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85135700789,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10454,2652
57840029600,Zhang Y.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105043939143,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10455,2652
57843424000,Wagner E.M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85135957327,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10456,2652
57844182600,Mineo A.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85141388410,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10457,2652
57844914800,SantaMaria K.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105028557767,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10458,2652
57845679700,Jia X.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85163856242,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10459,2652
57845800100,Abdullah T.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85102956801,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10460,2652
57846948800,Chen Y.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105016790277,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10461,2652
57847100500,Thomas D.M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85192995332,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10462,2652
57847764300,Boyd T.L.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105034176568,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10463,2652
57847857100,Li H.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105010717715,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10464,2652
57848914300,Ekholm K.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85136121977,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10465,2652
57851167900,Yang H.J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85190873609,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10466,2652
57851472700,Hawks K.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85152255039,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10467,2652
57853275100,Suh Y.J.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85200045450,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10468,2652
57856566100,Ju C.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85189433753,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10469,2652
57859732900,Saldarriaga M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85136603563,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10470,2652
57860249400,Fumagalli E.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85121983939,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10471,2652
57860620700,Kyeong K.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,105040935202,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10472,2652
57860781400,Schmidt C.M.,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,85136664319,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",520,10473,2652
